house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
38;132066;225826;160344;73083L00-
1;138538;224238;170123;73040D091
84;141852;220232;161439;73022K09-
31;76523;214787;173178;73001A182
56;138495;221971;171831;73040E112
28;138271;218696;166649;73009A019
3;65007;242818;186566;73107C101
23;144406;231245;175718;73006C001
25;65171;242589;186258;73107C101
122;141834;212613;158905;73022L000
14;65583;241747;167929;73066E00-
54;143953;238658;175771;73042A091
6;144580;230618;169974;73006M000
32;132233;225442;162531;73083B012
50;132060;226322;163492;73083A503
2;144461;230536;174878;73006A030
5;132214;228774;159610;73083K10-
10;143801;238617;174018;73042D012
50;144551;237593;171547;73006H00-
82;76431;213383;174232;73001A192
44;135107;218501;171657;73098A022
31;141857;215189;164028;73022F09-
5;144681;231177;170206;73006M000
13;143741;242353;178948;73042B032
62;138339;215431;166658;73009M00-
11;65388;237955;165640;73066F012
1;132372;225467;162396;73083B012
5;141314;227343;168050;73032D183
60;65588;242002;167564;73066E00-
4;138313;218399;166063;73009A00-
48;65200;243019;186008;73107C112
438;132401;227326;166906;73083D001
32;65131;246020;188474;73107E090
331;65249;246777;182905;73107G10-
18;76454;216719;173971;73001A034
18;138272;221777;164511;73009F00-
43;132111;227846;164252;73083A022
20;144281;234784;174914;73006F01-
3;132368;228399;162452;73083A472
20;143889;237538;175936;73042E00-
48;141372;228287;174065;73032A10-
34;143875;238253;173211;73042D00-
1;141875;215981;160444;73022A012
4;132374;224168;164466;73083P00-
130;143964;241952;175988;73042A112
10;144632;230406;174945;73006A030
49;138228;221563;169036;73009D012
22;144052;238856;174890;73042E11-
27;76505;215886;174175;73001A001
43;132174;225844;159895;73083L00-
30;143722;243383;179779;73042B022
10;76506;216018;173833;73001A001
13;144256;231227;176731;73006C011
25;141832;213962;161983;73022G082
61;65222;245812;188327;73107E090
35;138280;215110;167320;73009M00-
18;132158;227146;163441;73083A434
304;132247;231785;162922;73083G00-
8;135123;218559;170588;73098A191
4;141421;228243;170873;73032A023
6;76502;216760;174741;73001A012
