house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
29;20006;112654;144774;51012E01-
4;20318;113480;142757;51012A001
2;18168;108973;147300;51004A301
1;18168;109000;147279;51004A301
12;18156;108164;147059;51004A00-
5;18158;107795;147276;51004A201
13;18158;107783;147312;51004A201
12;18158;107785;147306;51004A201
1;18158;107801;147257;51004A201
1;18084;108200;147042;51004A01-
9;18198;108224;146861;51004A00-
6;18198;108252;146890;51004A00-
2;18266;108191;147469;51004A040
1;23007;115341;149708;51004F00-
19;18200;107909;145867;51004A112
31;18137;108680;146323;51004A312
61;27668;101737;134263;51008C00-
37;18279;107824;146258;51004A101
9;18142;108262;146808;51004A00-
1;18142;108231;146817;51004A00-
7;18080;109221;147439;51004A301
291;18122;107534;145192;51004A191
97;18125;108518;147358;51004A040
91;18125;108544;147357;51004A040
37;26664;105201;137552;51008A00-
16;28153;97562;137124;51008E00-
57;44995;103788;128268;51009B00-
6;45004;103458;128107;51009B00-
9;18125;108941;147328;51004A301
74;27673;101143;134471;51008C00-
9;20307;113458;142886;51012A001
6;21828;107141;140256;51014C101
14;22813;108038;141755;51014F00-
6;20308;114617;142917;51012A01-
6;21839;110116;141871;51014A022
3;18080;109203;147409;51004A301
1;18080;109195;147397;51004A301
10;18227;107765;146159;51004A101
428;20748;109332;144953;51004J0AP
46;20915;103669;148733;51004T00-
35;20915;103888;148854;51004T00-
15;18279;107768;146305;51004A101
132;18279;108108;145983;51004A101
121;18279;108113;146031;51004A101
24;18286;107647;146276;51004A101
15;18203;108269;146298;51004A101
5;18080;109212;147426;51004A301
1;20727;108881;144924;51004J0AP
3;20826;101368;147684;51004S001
5;18174;108364;147041;51004A01-
1;18203;107903;146273;51004A101
3;18263;108672;146978;51004A301
2;18263;108682;146957;51004A301
1;18263;108685;146943;51004A301
56;18264;108607;146432;51004A01-
37;18264;108672;146552;51004A01-
36;18264;108674;146571;51004A01-
35;18264;108672;146585;51004A01-
46;18268;108803;146965;51004A301
44;18268;108797;146957;51004A301
8;18086;108391;146873;51004A00-
6;18086;108379;146897;51004A00-
16;18086;108441;146790;51004A00-
15;18086;108437;146800;51004A00-
11;18086;108411;146847;51004A00-
1;18086;108325;146966;51004A00-
14;18174;108263;147069;51004A01-
12;18174;108272;147062;51004A01-
5;23025;111132;150624;51004D01-
16;18278;107716;147259;51004A201
45;20854;106638;147552;51004A081
1;18286;107702;146305;51004A101
34;18251;108659;147288;51004A301
7;18243;108712;147276;51004A301
41;18243;108917;147295;51004A301
39;18243;108900;147274;51004A301
37;18243;108887;147257;51004A301
40;23042;113027;148830;51004E00-
72;18279;107900;146156;51004A101
70;18279;107890;146167;51004A101
566;20748;110325;144123;51004J0PN
33;18279;107814;146266;51004A101
32;18279;107737;146291;51004A101
293;18279;108681;145549;51004A101
290;18279;108583;145565;51004A101
16;18238;108742;147101;51004A301
14;18238;108734;147116;51004A301
25;26656;104971;137852;51008A00-
10;26664;105127;137675;51008A00-
2;27715;101830;135745;51008C032
76;28911;103600;132674;51008B00-
43;44995;103703;128248;51009B00-
20;20337;114860;142509;51012A01-
8;18210;108946;147697;51004A323
4;18210;108941;147670;51004A323
4;18217;107453;147290;51004A201
42;20339;113261;141789;51012A02-
36;28911;103650;132932;51008B00-
60;26656;105075;137758;51008A00-
59;26656;105097;137767;51008A00-
21;44726;100114;132934;51009C01-
15;44726;100137;132901;51009C01-
59;35091;105537;158620;51019A001
38;18249;109015;146372;51004A312
5;18215;108108;146789;51004A00-
37;18215;108069;146738;51004A00-
20;18215;108072;146778;51004A00-
15;18215;108094;146776;51004A00-
379;20907;103100;145494;51004R00-
43;18291;108876;144939;51004J0AP
40;18085;108182;146866;51004A00-
31;18085;108162;146919;51004A00-
29;18085;108153;146928;51004A00-
19;18085;108098;146927;51004A00-
73;18268;108882;147115;51004A301
58;18268;108834;147002;51004A301
5;18272;108574;147049;51004A01-
1;18166;107918;147019;51004A201
10;18215;108088;146799;51004A00-
61;27704;101426;135103;51008C011
6;27704;101191;134575;51008C00-
329;27722;101915;138022;51008H091
9;27696;101058;134375;51008C00-
62;27696;100786;134295;51008C00-
54;28890;103298;133457;51008B00-
17;28890;103464;133449;51008B00-
13;18272;108451;147144;51004A01-
3;44903;100241;130384;51009A202
18;21734;105607;139071;51014E012
21;21811;110339;142167;51014A001
6;18148;108261;146769;51004A00-
12;18148;108279;146762;51004A00-
38;18149;107736;145993;51004A101
28;18149;107767;146028;51004A101
1;18205;107929;147051;51004A201
2;18216;108149;146097;51004A101
1;18274;107975;146981;51004A00-
121;18268;108977;147249;51004A301
337;23008;111728;148127;51004E0PP
325;23008;111006;147803;51004A392
21;18268;108729;146922;51004A301
20;18268;108742;146888;51004A301
17;18268;108718;146908;51004A301
57;18221;109030;145602;51004A101
24;23004;114988;149606;51004F00-
7;18084;108222;147033;51004A01-
5;18084;108217;147042;51004A01-
17;18217;107712;147275;51004A201
16;35091;105469;158786;51019A001
34;18245;107829;147499;51004A201
20;18245;107830;147423;51004A201
17;18216;108255;146068;51004A101
100;18588;107282;145794;51004K01-
51;18200;107816;145710;51004A112
21;28902;104117;133304;51008B00-
114;28902;104238;132890;51008B09-
12;44741;100108;132624;51009C01-
36;15005;92671;152299;51065J091
4;20325;116365;141450;51012C0PN
213;44903;98144;129781;51009A02-
16;18147;108010;146704;51004A00-
8;18084;108221;146970;51004A00-
6;18084;108217;146978;51004A00-
4;18084;108206;147008;51004A00-
27;28162;98869;135296;51008D00-
264;28162;100044;134441;51008D021
3;20308;114352;142905;51012A001
10;35082;105584;158768;51019A001
62;18125;108753;147373;51004A301
60;18125;108785;147396;51004A301
58;18125;108819;147410;51004A301
56;18125;108848;147386;51004A301
54;18125;108870;147367;51004A301
36;18162;108349;146667;51004A00-
15;15768;97212;151092;51065A001
3;15760;99818;151636;51065C09-
11;21815;109598;138101;51014A10-
188;28891;102123;132934;51008B101
76;27708;101888;135231;51008C032
49;27708;101989;135266;51008C032
17;15768;97215;151048;51065A001
34;14993;92997;152861;51065J00-
35;18162;108371;146667;51004A00-
33;18162;108373;146674;51004A00-
32;18162;108343;146684;51004A00-
1;15700;95568;155534;51065P002
57;27686;101797;135221;51008C011
3;27708;101690;135351;51008C032
29;27708;101846;135305;51008C032
3;18208;108139;147400;51004A040
1;18245;107810;147341;51004A201
3;27691;101305;134421;51008C00-
1;27691;101289;134448;51008C00-
17;44717;99838;132503;51009C00-
12;37610;101365;158352;51017A00-
15;26643;105084;137619;51008A00-
32;37599;101498;158248;51017A00-
11;35086;105900;158825;51019A001
9;18132;107942;147515;51004A201
4;18132;107917;147362;51004A201
2;15884;97005;150986;51065A001
23;27666;100244;134366;51008C02-
60;27686;101711;134771;51008C00-
58;27686;101686;134775;51008C00-
17;20898;103082;145648;51004R00-
2;18132;107928;147378;51004A201
8;18124;108026;146567;51004A00-
7;18124;108036;146548;51004A00-
8;27700;101244;134331;51008C00-
32;27666;100334;134234;51008C02-
10;28129;97614;136839;51008E00-
129;44692;99876;131500;51009C02-
10;18164;108403;146638;51004A01-
33;18167;108813;146879;51004A301
23;18167;108784;146848;51004A301
4;18169;108539;146729;51004A01-
