house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
4;93206;56996;192066;32011A052
5;93142;54074;190728;32011B01-
45;89239;47224;191663;32003A19-
81;89292;44550;191245;32003A021
38;108387;51476;195711;32010B00-
15;101334;51072;186957;32006A022
2;93079;50972;190001;32011D091
33;89391;48113;191104;32003A19-
1;93152;53889;189370;32011B082
54;93147;51340;190356;32011D00-
70;101358;49177;186225;32006D10-
18;101302;45742;182639;32006B081
30;108351;52110;198606;32010A032
34;93154;56571;192160;32011A052
2;108379;51424;201961;32010A21-
17;89166;43391;188724;32003F091
57;108353;52329;198607;32010A001
15;108439;52239;198765;32010A032
7;93214;56541;193128;32011A03-
157;89410;46590;191828;32003A12-
7;89275;44492;192808;32003A001
86;108395;49844;198520;32010A10-
19;89305;44155;192232;32003A03-
100;89389;44531;192019;32003A021
68;93101;56763;192661;32011A052
16;101335;47033;187083;32006C082
21;89383;39598;196981;32003M00-
3;108392;53587;200595;32010A0PA
140;93110;54556;189900;32011B082
2;93230;53305;191949;32011B091
3;108470;50206;198709;32010A10-
15;89391;47876;191352;32003A11-
95;101355;47227;185768;32006C10-
48;93148;54868;190967;32011B01-
11;93203;51772;189703;32011D01-
108;93138;55685;191788;32011A013
18;93201;54497;191740;32011B00-
2;108364;51816;200600;32010A0PA
34;93228;58066;189277;32011A08-
12;108351;52210;198634;32010A032
72;93155;53192;194085;32011C09-
5;89248;45135;192281;32003A01-
23;101373;43184;184078;32006B00-
11;101298;44132;183009;32006B00-
5;93160;56912;191650;32011A001
61;89335;44886;192026;32003A021
33;101267;43755;183790;32006B00-
46;89290;40076;197410;32003M00-
23;89364;44457;188371;32003F091
11;89312;44517;192738;32003A001
80;93224;57191;192287;32011A052
26;101895;38408;184467;32030C182
2;101890;34194;187043;32030B09-
7;101315;50944;186827;32006A022
40;101281;49804;186546;32006A01-
23;89402;44700;191292;32003A312
28;89213;48026;194086;32003E00-
91;93130;57274;190614;32011A02-
54;108415;52975;198143;32010A010
2;93096;57321;190496;32011A02-
10;93222;57603;191814;32011A110
56;89328;47518;191606;32003A11-
175;89410;46711;191844;32003A12-
25;101390;47596;187855;32006D00-
3;108430;51243;194553;32010B091
10;93163;54683;191609;32011B00-
3;93164;54216;191569;32011B00-
20;101306;47732;187977;32006D00-
68;108476;52044;198827;32010A0MA
14;93221;56648;191692;32011A052
7;89259;44762;191263;32003A312
34;93123;58193;191130;32011A10-
30;93116;52419;188049;32011D091
8;101908;34999;185698;32030B00-
1;93086;55978;193304;32011A03-
175;89439;46257;198716;32003C08-
28;89267;44489;192472;32003A001
1;89181;48285;198396;32003E09-
114;108445;51815;198424;32010A020
90;93147;51560;190142;32011D00-
9;101300;47951;188480;32006D00-
24;108363;52521;198383;32010A032
5;89183;41604;198225;32003N09-
71;89182;43260;195417;32003A29-
6;101855;38419;180237;32030C09-
73;93164;54484;193083;32011A091
92;101275;43758;183294;32006B00-
3;89314;49438;194608;32003E09-
16;89282;46804;199703;32003D000
11;89167;45240;191990;32003A021
3;101872;40961;183638;32030D091
16;101892;36212;186733;32030A00-
1;89432;45726;197827;32003C00-
45;89136;43272;192651;32003A20-
2;89214;43945;192701;32003A042
80;89282;46484;200021;32003D000
13;101277;50985;187083;32006A022
45;89313;44255;192643;32003A001
18;93232;57050;191590;32011A001
12;89321;38169;195939;32003M09-
33;101306;47724;187886;32006D00-
22;89317;44805;192870;32003A053
72;89322;45984;195413;32003B000
93;93138;55882;191776;32011A013
8;101359;50062;186093;32006A01-
27;93164;54226;191729;32011B00-
12;89343;48159;199129;32003D08-
3;89198;48587;191543;32003A19-
5;89339;45217;193102;32003A053
58;101327;49538;186518;32006A01-
32;108434;52239;198385;32010A032
74;89328;47900;191451;32003A11-
193;89410;46849;191901;32003A10-
34;93148;57544;191273;32011A10-
9;93126;56826;192189;32011A052
16;93123;58363;191328;32011A10-
6;89301;46588;199688;32003D000
23;93202;53943;187812;32011D082
8;101271;47471;188386;32006D00-
16;89384;48988;199669;32003D08-
54;108410;52405;198331;32010A032
63;89136;43071;192702;32003A20-
41;93191;56825;191595;32011A001
20;93165;56744;193839;32011A03-
43;89430;46071;197821;32003C00-
7;93106;50602;190382;32011D00-
16;93228;58350;190996;32011A10-
13;93123;58495;191444;32011A10-
109;89150;45250;197819;32003C09-
55;93130;57175;190890;32011A02-
16;93154;56534;192034;32011A052
6;108335;52837;198826;32010A043
62;89282;46497;199942;32003D000
76;101373;43074;184255;32006B00-
4;101859;36295;186877;32030A00-
70;89379;38918;197118;32003M00-
74;101859;36681;187045;32030A00-
13;93139;54109;191480;32011B00-
4;101348;41843;185922;32006B09-
76;101307;49454;185850;32006A01-
12;108428;52087;198309;32010A0QB
20;93156;50929;190713;32011D00-
212;89410;47001;192013;32003A10-
20;89463;50087;196946;32003E09-
5;93117;56654;192415;32011A052
6;101255;46999;185173;32006C10-
19;101360;50889;186644;32006A022
1;101341;47440;188410;32006D00-
29;93117;56855;192606;32011A052
10;89313;44409;192655;32003A001
55;93164;54429;192054;32011B00-
2;89240;39871;188887;32003G00-
19;101910;35038;185819;32030B00-
46;93203;52690;188164;32011D01-
6;93193;56885;192348;32011A052
20;108471;49999;198051;32010A10-
10;101862;42994;182299;32030D08-
37;101271;47787;188211;32006D00-
109;101281;48259;188161;32006D00-
90;89322;46081;195357;32003B000
92;89328;48210;191430;32003A11-
89;93148;55066;190969;32011A08-
59;101355;47537;185705;32006C10-
10;89136;43698;192553;32003A20-
28;101859;36412;186927;32030A00-
3;101356;46233;181481;32006B081
5;101860;36219;186840;32030A00-
8;89151;49765;194006;32003E09-
33;108395;50057;198258;32010A10-
74;89383;40422;194682;32003L19-
104;101404;50882;187154;32006A022
6;93202;53288;187987;32011D082
46;101298;44335;183561;32006B012
26;108415;52919;198429;32010A010
1;108347;52733;199462;32010A043
97;93126;56470;193291;32011A03-
19;101271;47649;188269;32006D00-
37;89329;48561;193869;32003E00-
104;89410;45849;192178;32003A12-
34;89340;46382;190408;32003A19-
46;89202;47607;199149;32003D08-
2;108365;52603;198692;32010A001
69;93154;56467;192235;32011A052
1;101361;43424;183720;32006B00-
12;108432;49922;198690;32010A10-
18;101288;47215;188435;32006D00-
2;108415;52878;198615;32010A010
12;89283;47839;195269;32003E09-
7;108360;52896;197920;32010A0AB
1;108408;49960;198531;32010A10-
110;101275;43958;183103;32006B00-
37;101360;51608;187110;32006A099
98;89136;42736;192768;32003A20-
38;101316;50541;186018;32006A001
36;93103;51039;190480;32011D00-
45;93222;57431;191880;32011A110
87;93154;56537;192296;32011A052
44;93126;56466;192924;32011A03-
19;93131;51845;192321;32011C00-
14;89412;46573;200091;32003D000
196;89322;49490;195960;32003E09-
11;108417;51228;198977;32010A020
30;89343;48894;199140;32003D08-
9;89173;39504;197217;32003M00-
18;89272;37715;192627;32003L00-
4;89267;44532;192563;32003A001
35;89292;44473;191911;32003A021
2;89306;41853;199160;32003M08-
18;93157;56160;192079;32011A013
120;108387;51458;195252;32010B00-
4;89146;39831;194114;32003K00-
23;89325;46770;199373;32003D090
3;93084;56336;194999;32011A091
92;89150;45422;195894;32003B090
43;101267;44174;183970;32006B012
