house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
7;61470;267708;147690;63023A110
5;61683;268730;148347;63023B100
5;11128;287235;123972;63012A190
16;11100;286669;122622;63012A20-
4;11083;288412;123717;63012A190
108;61661;268186;148684;63023B21-
241;61661;268626;149673;63023B000
108;13735;251695;149369;63035C0MB
106;13735;251770;149389;63035C0MB
110;13735;251623;149331;63035C0MB
14;8911;254395;110888;63045C000
2;8848;255026;111454;63045C000
6;62378;263384;147982;63004A000
3;58806;256661;143850;63079A101
9;58982;258060;143381;63079B00-
22;58636;255534;143427;63079A01-
5;59131;255956;140474;63079D910
22;58670;253702;142664;63079F072
2;58765;254411;141982;63079E030
1;59063;257794;143473;63079B00-
21;58860;256702;139508;63079D4PA
214;58899;254845;142628;63079A50-
22;59022;258586;143859;63079B072
31;58962;255832;143614;63079A00-
2;58578;253228;145830;63079G090
121;58733;255964;143708;63079A00-
4;58814;256214;143214;63079A30-
51;59051;258123;143303;63079B00-
22;58994;257239;143592;63079B201
1;58578;253198;145814;63079G090
19;58611;254131;146682;63079G072
31;58997;258894;143909;63079B390
9;58578;253197;145852;63079G090
209;58910;255977;142567;63079A311
28;58679;254377;142483;63079E009
71;58708;255023;143334;63079A03-
18;58855;256213;143561;63079A00-
105;59105;257133;141947;63079C112
30;58758;254320;142080;63079E009
139;58947;256476;144387;63079A11-
41;58851;254784;142684;63079A50-
14;58557;253027;145805;63079G090
14;58908;253763;146168;63079G00-
30;58733;256205;143746;63079A00-
21;58900;253946;144969;63079G090
41;58781;256149;143252;63079A30-
90;59105;257168;142029;63079C112
55;58743;255524;142943;63079A40-
29;58785;256577;143884;63079A101
118;59048;258161;144152;63079B072
242;58840;254924;142660;63079A03-
144;58688;256674;144327;63079A11-
55;58832;256057;143759;63079A00-
23;58969;258874;145212;63079B30-
19;58973;258545;142490;63079B0AJ
30;58804;255627;143663;63079A02-
38;58733;256191;143740;63079A00-
7;58891;256466;144188;63079A11-
11;58967;258128;144023;63079B072
35;58987;257975;141910;63079B10-
