house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
25;91781;96269;169578;45035A50-
37;110808;107697;169455;45059E00-
27;91787;96201;170531;45035A001
18;97412;95465;160303;45041A051
33;110822;106249;166031;45059A29-
15;110889;109080;160815;45059G09-
41;117548;87367;162526;45060A00-
268;97498;94216;159284;45041A400
38;97490;95775;160077;45041A00-
29;91610;98227;170054;45035A30-
19;110949;109075;162413;45059G09-
71;97420;95232;160833;45041A60-
558;97239;96580;159306;45041A312
48;91666;99608;174021;45035C00-
18;91674;97504;170883;45035A212
143;102260;102922;173826;45065L011
43;97239;96541;159113;45041A312
7;114908;95318;165377;45064B00-
16;108144;93939;175606;45017C08-
57;91637;98280;171177;45035A212
25;97481;97612;160091;45041A101
28;113011;89929;168420;45061D080
26;117479;91264;166334;45060B010
8;103845;95174;176767;45057C00-
40;113026;89724;169583;45061D112
13;97491;97867;161025;45041A712
28;112972;91789;174246;45061C891
46;117588;113185;168070;45063A00-
27;103892;95583;177003;45057C00-
26;91760;98490;172145;45035A201
33;102250;104948;173792;45065A09-
121;117443;87763;162348;45060A010
100;111084;108769;163259;45059G09-
51;111076;107368;166631;45059A20-
104;108921;89981;177128;45017A022
6;117560;112710;164147;45063C00-
156;91819;97066;174461;45035A732
19;108134;92763;175866;45017C00-
1;102297;106059;172659;45065H09-
38;117603;113319;164299;45063C00-
14;115178;98807;167634;45064C09-
62;97276;97426;159850;45041A101
35;102236;103860;176283;45065B002
12;102281;103421;174918;45065C09-
24;102310;102774;173710;45065L011
9;108145;94383;175642;45017C08-
13;117559;112714;167701;45063A09-
18;117194;113985;166672;45063B00-
278;97412;94970;160962;45041A60-
4;103888;99636;176698;45057A01-
123;102254;105363;173754;45065A01-
18;97478;97560;161071;45041A70-
95;114864;101100;165643;45064D00-
131;103899;98506;177908;45057A020
181;97292;96702;158981;45041A321
16;112988;92463;169422;45061A00-
26;117565;112624;164499;45063C099
73;97438;98358;158120;45041A392
15;97458;97180;159738;45041A12-
86;113047;92335;174620;45061C891
10;91643;96153;170804;45035A001
53;91741;95732;168776;45035A51-
58;114895;95051;164291;45064B09-
53;97420;95245;160789;45041A60-
106;91742;95146;171594;45035A61-
196;97400;95602;161463;45041A69-
26;91588;96423;171363;45035A011
6;117505;87602;162751;45060A00-
9;108914;90667;177155;45017A001
4;114840;102794;166168;45064D09-
24;110932;106551;164524;45059B09-
18;112998;91046;168763;45061D000
52;91657;95477;171227;45035A601
24;108864;91001;178767;45017A01-
11;117584;112592;164791;45063C099
35;97319;95434;159195;45041A03-
38;110909;107233;165859;45059A00-
31;91620;96086;171465;45035A011
48;117586;112747;164332;45063C00-
30;102281;103349;174787;45065C09-
262;108863;94057;179169;45017B082
31;117559;112289;167636;45063A18-
6;97492;94255;159016;45041A49-
63;117239;110005;165648;45063D01-
4;113055;92409;173556;45061C800
8;91735;98473;171673;45035A201
52;91744;95941;173770;45035A790
20;91697;93878;167070;45035E00-
44;110815;107699;166007;45059A00-
43;111066;107033;166297;45059A20-
71;111063;107552;166517;45059A20-
61;110970;107183;165449;45059A01-
19;111020;107165;167218;45059A212
66;97346;96061;161217;45041A61-
2;115210;98246;166578;45064A08-
85;110976;108253;165593;45059A191
189;91663;99235;174283;45035C00-
1;110884;106861;165777;45059A29-
232;97383;97231;159540;45041A12-
139;97502;96433;159651;45041A02-
68;103860;100082;176243;45057A01-
19;112959;92926;169502;45061A00-
21;113029;92339;170000;45061A01-
8;110881;106652;167293;45059A212
3;97426;95625;160845;45041A60-
8;102277;105244;174967;45065A08-
21;117485;92309;163329;45060C09-
46;117580;113744;164987;45063C19-
2;91588;96333;171237;45035A011
2;112972;92396;173658;45061C800
68;113047;92727;174263;45061C800
59;97313;96836;159802;45041A12-
252;91701;94457;170978;45035A61-
1;102276;106416;174682;45065A08-
15;110526;102300;171208;45062A02-
2;111055;107843;167336;45059E191
22;115137;99491;168039;45064C09-
40;91864;96592;172515;45035A711
13;117479;90798;166078;45060B010
13;97241;94576;161571;45041A69-
55;117541;90272;164830;45060B02-
36;110920;106713;165904;45059A29-
45;91719;95501;171645;45035A601
2;91868;96564;169836;45035A410
8;97309;95643;160157;45041A00-
102;103825;96012;178957;45057B012
2;108847;93723;179058;45017B011
24;91927;96727;175719;45035F091
4;91917;95152;168654;45035E1PA
47;111049;106633;169331;45059E09-
6;97389;96329;159496;45041A30-
5;91579;98067;171995;45035A201
11;117592;112897;163837;45063C00-
21;91919;95666;168515;45035E1PA
113;103899;98854;177950;45057A020
15;108848;90856;177658;45017A001
2;97376;96076;158622;45041A340
28;97470;95347;161164;45041A61-
60;108923;90517;175142;45017D09-
100;91711;94763;171827;45035A620
12;113057;93340;168556;45061A091
3;117231;109718;166952;45063D090
4;113035;91585;168357;45061D000
296;97412;94959;160980;45041A60-
6;97408;98115;160840;45041A712
29;103842;97236;179635;45057B09-
19;110979;107623;163189;45059G00-
110;97245;95648;158812;45041A350
59;102295;105061;171423;45065K00-
95;97488;97851;160314;45041A123
110;97243;97508;161429;45041A70-
20;108951;93551;179419;45017B011
38;97486;96209;159126;45041A30-
28;112971;92658;169341;45061A00-
27;91556;97708;173624;45035A732
8;102248;104211;170198;45065K01-
108;91649;98579;171648;45035A201
26;97372;99218;161973;45041A791
168;91566;94077;167877;45035E1PA
45;117239;110061;165769;45063D01-
32;91715;95520;167225;45035E192
2;114925;95324;165706;45064B00-
2;114884;95189;163525;45064B09-
3;117596;114239;165064;45063C10-
1;117577;113304;167663;45063A00-
7;109895;109283;164251;45059F00-
222;97239;96749;159186;45041A312
44;97276;97543;159938;45041A101
3;108866;91015;176917;45017A001
21;91784;97112;173436;45035A701
23;108957;91485;178879;45017A01-
23;103895;96208;178110;45057B001
4;114890;95256;164635;45064B01-
16;108889;90568;181695;45017A591
4;110519;102669;171344;45062A02-
10;114910;95395;162614;45064B09-
5;113066;93117;171428;45061C002
4;110862;105585;164559;45059B080
26;91708;95601;175732;45035F091
56;110837;107232;166255;45059A20-
39;91852;100084;169188;45035D19-
85;117509;89031;164468;45060B001
6;110966;105718;169491;45059D00-
215;97400;95731;161662;45041A69-
203;97511;94239;160674;45041A51-
9;97250;94507;159419;45041A400
10;110954;107865;166385;45059A00-
18;91971;99413;174075;45035C00-
83;97436;95184;160529;45041A051
70;91654;98794;173027;45035A110
45;117195;114928;166208;45063B09-
36;110531;103010;167501;45062B09-
62;110529;103206;171163;45062A09-
112;117435;91781;166311;45060B09-
7;111073;108144;162748;45059G00-
82;91711;95005;171759;45035A620
5;108116;87217;175979;45017D08-
36;91674;97592;170819;45035A212
71;103889;99544;177457;45057A000
47;97298;96354;160161;45041A011
6;91925;101118;168777;45035D19-
137;117479;91958;166786;45060B010
45;91667;97108;170403;45035A410
6;117481;87532;162153;45060A010
133;97459;95205;160631;45041A051
47;97450;95856;158881;45041A350
38;91806;97811;175661;45035B09-
147;117548;87792;162990;45060A00-
17;110528;102632;169607;45062B00-
58;97509;95655;159207;45041A30-
7;108882;88964;176396;45017A19-
523;97231;98740;160573;45041A723
53;97333;96862;159482;45041A12-
50;91819;97249;173680;45035A701
21;102231;106500;171559;45065J00-
12;103865;95184;176916;45057C00-
159;97226;94040;159402;45041A400
30;117572;113432;168990;45063A08-
119;117479;91739;166614;45060B010
38;117525;87566;161403;45060A033
145;103828;95752;178226;45057B001
29;97413;94996;160837;45041A60-
63;108115;87516;175492;45017D08-
36;97410;96455;160732;45041A61-
18;110531;103006;167730;45062B09-
2;117589;112146;163917;45063C00-
82;91613;96537;171972;45035A022
150;91901;97296;173441;45035A701
101;97436;95170;160571;45041A051
95;91599;95649;171422;45035A601
46;117514;93756;163791;45060D00-
1;97437;95877;159807;45041A00-
96;97469;96432;160887;45041A61-
11;111089;108789;168141;45059E191
1;91535;98845;171116;45035D08-
5;115145;96975;168250;45064A09-
14;91557;98193;173665;45035A101
451;97239;96774;159268;45041A312
85;117443;87943;162416;45060A010
2;103905;99633;177013;45057A000
22;102224;104545;170238;45065K01-
50;97223;96171;159787;45041A02-
7;110813;107078;165454;45059A01-
253;97504;97067;159129;45041A12-
22;91675;100736;169766;45035D09-
24;117598;113701;168214;45063A01-
251;91830;96583;172781;45035A711
92;97245;95646;158855;45041A350
8;97289;96646;158964;45041A321
3;117480;94119;163611;45060D091
98;111001;105317;163393;45059B010
30;97298;96376;160206;45041A011
6;113053;91641;172978;45061C891
145;97292;96578;159006;45041A321
99;103828;96050;178158;45057B001
1;97333;96858;159358;45041A12-
162;117608;111250;167267;45063A100
195;97383;97195;159512;45041A12-
41;110852;107925;165125;45059A10-
63;91719;95380;171833;45035A601
14;117444;90141;162437;45060A091
4;113028;89819;169371;45061D112
205;91830;96284;172489;45035A711
2;108946;88985;177160;45017A20-
7;110982;108322;161164;45059G09-
104;103860;99750;176027;45057A01-
4;97357;95704;161080;45041A61-
15;114886;95750;165285;45064B01-
3;91556;97667;173587;45035A732
39;110912;108478;168929;45059E280
14;91855;98718;173151;45035A110
2;91650;96882;173093;45035A702
5;115186;99836;165670;45064C09-
153;97412;95266;160671;45041A60-
146;97228;97247;160454;45041A123
17;117463;89653;163885;45060A091
9;91776;97338;173391;45035A701
45;103813;97095;178111;45057C191
25;110859;107524;166163;45059A00-
39;117431;88177;163538;45060A022
137;91620;96368;171732;45035A022
38;107762;102148;175796;45065M090
12;115197;97182;165870;45064A09-
26;108847;93583;179227;45017B011
21;115142;98375;167740;45064A08-
188;97504;96963;159263;45041A12-
44;102262;104791;170316;45065K01-
42;114867;101054;164901;45064D09-
80;97276;97655;159924;45041A101
28;97335;96093;158556;45041A340
43;91544;96994;173925;45035A732
1;117566;113437;168932;45063A08-
5;115170;97843;165124;45064A08-
2;91760;98473;171926;45035A201
3;102240;104195;171511;45065K00-
67;117436;87298;162904;45060A00-
21;97249;96299;159389;45041A30-
31;97491;98021;161063;45041A712
26;103901;99671;176363;45057A01-
19;111044;106526;167629;45059A212
77;91599;95699;171360;45035A601
21;102272;104891;173529;45065A09-
145;97245;95550;158484;45041A350
61;97239;96540;159202;45041A312
1;107764;102493;176205;45065M090
9;97464;96594;159481;45041A30-
54;113050;90180;172008;45061B00-
2;102278;103296;171910;45065L082
17;113013;89263;171315;45061B09-
4;114862;100836;162932;45064D19-
29;113026;89880;169566;45061D112
78;97469;96371;160857;45041A61-
11;117514;93685;164735;45060D00-
6;102279;105211;174423;45065A00-
13;91620;96050;171414;45035A011
3;97399;97991;157211;45041A392
117;117476;89775;164164;45060C01-
9;97295;96096;160075;45041A011
43;97316;95195;160510;45041A051
29;109899;109400;164101;45059F00-
9;97459;95419;160253;45041A051
13;97512;93040;160154;45041A50-
32;115178;98969;167583;45064C09-
54;97495;95972;158458;45041A340
10;102241;106544;171209;45065J00-
7;110983;107103;168862;45059E09-
131;91937;98195;173320;45035A101
11;97504;96516;159583;45041A30-
118;97228;97072;160477;45041A072
42;111085;108379;162738;45059G00-
28;91647;96170;171408;45035A011
186;91830;96137;172436;45035A711
8;91547;94893;171285;45035A61-
59;97488;97808;160300;45041A123
59;103899;99257;177687;45057A020
43;91905;98428;172627;45035A110
1;108855;90545;181747;45017A591
11;108925;88165;177747;45017A29-
19;91952;98359;172385;45035A201
2;112991;90397;167725;45061D080
11;113027;88897;172808;45061B09-
7;91745;96196;168596;45035A51-
8;108112;88469;175204;45017D09-
18;111088;106989;164219;45059B09-
37;91949;98159;171724;45035A201
186;91566;93947;167771;45035E1PA
37;117570;111542;167507;45063A100
199;97514;97785;159521;45041A101
50;91852;100372;169224;45035D19-
67;117443;88056;162455;45060A010
133;91566;94733;168576;45035E1MA
4;110515;102301;167776;45062A08-
10;91719;95493;171597;45035A601
2;108903;90877;179308;45017A40-
36;97378;96055;159676;45041A02-
79;97459;95310;160435;45041A051
126;91833;97799;171659;45035A201
67;110896;107354;169859;45059E012
12;117228;111756;166116;45063D000
13;117236;113080;165802;45063D19-
4;114873;101594;165444;45064D09-
53;97402;95386;159917;45041A03-
31;97346;96146;160992;45041A61-
209;91620;96823;172385;45035A711
44;117564;113139;165068;45063C099
84;97287;96908;158806;45041A323
24;110948;106620;166986;45059A212
58;117505;87515;162869;45060A00-
39;91712;94867;171492;45035A61-
100;97412;95331;160548;45041A051
19;103844;97040;179559;45057B09-
53;97383;96760;159583;45041A12-
21;102221;107529;172559;45065H09-
48;97378;96067;159641;45041A02-
14;108880;91500;180920;45017A40-
66;91620;96081;171511;45035A642
28;117515;89232;164584;45060B001
1;112993;93675;169865;45061A022
95;110813;107580;165092;45059A112
7;108101;89615;174194;45017D09-
130;97371;98162;159501;45041A192
103;97519;93928;159657;45041A50-
3;91960;97834;174890;45035B00-
2;117565;112711;164242;45063C00-
35;91698;99985;174607;45035C00-
1;110946;105911;167825;45059D082
133;91830;95860;172069;45035A601
222;91548;97601;174685;45035B00-
32;91855;98689;173058;45035A110
