house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
2;26091;229403;97169;83044D200
11;21161;233048;94115;83031E29-
45;21117;236581;97374;83031A052
8;11301;223725;115904;83012C20-
25;11254;231008;116690;83012E064
17;15432;232084;119044;83012H001
1;11233;226239;117671;83012C100
41;15432;231865;119014;83012H001
44;11283;226792;114345;83012B112
19;11244;230284;116259;83012E001
3;11250;230022;116046;83012E001
3;15440;234866;115755;83012L00-
37;15440;234598;115677;83012L00-
52;13775;224714;94703;83040H022
1;7008;216202;96538;83034E02-
9;21207;235193;98879;83031A20-
18;21200;236180;97877;83031A021
6;6794;219541;102455;83034A00-
2;6805;217350;98568;83034B222
3;21132;236392;96791;83031A011
4;15435;223679;119233;83012F00-
44;11179;229130;115478;83012E043
46;11179;229118;115448;83012E043
186;24612;226379;108451;83028A300
70;6826;217839;99433;83034B201
84;6826;217774;99324;83034B201
88;6826;217738;99247;83034B201
17;6822;219808;101721;83034A02-
32;7057;215482;95938;83034E00-
4;7055;217501;99448;83034B201
6;7055;217510;99464;83034B201
2;7056;215808;96185;83034E00-
6;7054;219597;100560;83034B00-
11;7071;219407;102409;83034A04-
1;7103;219667;102273;83034A00-
11;7103;219696;102263;83034A00-
15;7103;219707;102259;83034A00-
25;7103;219727;102250;83034A00-
18;6897;219288;102316;83034A04-
1;15467;236115;117522;83012K000
133;6824;220336;102529;83034A010
8;6802;219739;102083;83034A02-
10;6797;219448;101886;83034A03-
19;6797;219407;101954;83034A03-
4;6985;219576;103074;83034A05-
8;6985;219482;103077;83034A05-
14;6983;219765;102464;83034A00-
23;6983;219759;102441;83034A00-
23;6824;219907;102353;83034A010
27;6824;219955;102395;83034A010
29;6824;219967;102403;83034A010
50;6824;219932;102398;83034A010
20;7051;219658;102222;83034A00-
3;7051;219646;102259;83034A00-
2;6866;219693;101748;83034A02-
4;6866;219697;101759;83034A02-
6;6866;219699;101772;83034A02-
1;6988;219404;101745;83034A03-
16;6984;219020;100941;83034B012
63;24644;226658;106712;83028A00-
64;24644;226539;106629;83028A00-
2;24646;226929;106960;83028A010
4;21186;236307;97240;83031A011
