house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
27;32169;218957;157326;64056A30-
7;43287;196080;151975;64034S20-
7;37097;207981;141802;64015E01-
60;34426;216803;150249;64023B00-
29;34419;216561;150457;64023B00-
21;39532;207812;155801;64008B000
21;31749;222835;151189;64025A00-
19;31749;222835;151189;64025A00-
9;37064;204525;145767;64015A10-
22;37064;204437;145670;64015A10-
46;43333;199305;151736;64034A0PA
31;35192;206747;151681;64029A012
1;34438;217286;147919;64023D000
28;36777;222493;157076;64021A000
16;43170;199850;154170;64034B000
1;43170;199932;154079;64034B000
28;43092;202466;152277;64034E00-
6;43078;197853;150317;64034P09-
2;43078;197715;150531;64034P00-
1;43078;197700;150553;64034P00-
39;43076;199980;145729;64034M00-
37;43076;199818;145742;64034M00-
121;43179;201927;150120;64034J00-
35;36786;223916;155691;64021A10-
15;36786;223914;155548;64021A10-
18;35208;206465;151220;64029A00-
2;35197;206747;151245;64029A00-
12;35197;206875;151267;64029A00-
108;43179;201531;150398;64034J00-
105;43179;201517;150463;64034J00-
104;43179;201458;150452;64034J00-
102;43179;201447;150487;64034J00-
10;43179;200720;151000;64034A010
1;43179;200742;151040;64034A010
20;43177;197536;154341;64034S099
15;43134;200897;146845;64034N000
48;43132;199462;151190;64034A02-
38;43132;199544;151191;64034A02-
4;39522;209642;154513;64008A000
2;39522;209651;154521;64008A000
15;39522;209545;154420;64008A000
4;31745;223144;150744;64025A010
62;31732;225186;149875;64025A10-
5;43252;200419;151546;64034A04-
10;43252;200450;151518;64034A04-
10;43248;203376;153043;64034L00-
1;37055;201189;145840;64015G00-
1;39536;209607;154565;64008A000
1;37662;206022;145529;64015C082
11;37669;206433;146236;64015C00-
25;43333;199483;151712;64034A0PA
1;43331;200259;151075;64034A02-
41;34472;216687;150534;64023B00-
35;34472;216726;150532;64023B00-
33;34472;216733;150531;64023B00-
2;34472;217418;150485;64023B09-
12;43074;200333;151215;64034A02-
3;43057;203271;153156;64034L00-
26;43250;200248;151632;64034A00-
23;43250;200227;151709;64034A03-
2;43250;200203;151570;64034A00-
18;43250;200237;151613;64034A00-
168;43250;200395;154731;64034B090
13;39536;209517;154512;64008A000
17;30134;218815;144255;64065A490
53;30134;218595;144113;64065A490
45;30134;218726;144216;64065A490
19;30134;218808;144244;64065A490
3;30134;219183;144124;64065A090
5;37084;204963;147026;64015A00-
44;37083;201953;146355;64015G00-
1;37100;202929;146805;64015H00-
6;31711;222903;150999;64025A00-
2;43069;200099;151521;64034A00-
7;43044;199707;151306;64034A02-
23;43134;201158;147147;64034N000
19;43134;201030;147010;64034N000
37;30134;218705;144270;64065A490
43;30134;218710;144226;64065A490
20;36795;221880;155000;64021A40-
2;36795;221687;155304;64021A40-
476;31732;221444;150213;64025A099
28;43301;200615;154796;64034C099
11;43301;200733;154352;64034C00-
19;43291;196519;153514;64034S099
17;43291;196446;153456;64034S099
16;43291;196384;153457;64034S099
31;30134;218729;144254;64065A490
41;39542;206612;154274;64008B10-
22;37028;205241;146834;64015A00-
1;37028;205168;146592;64015A00-
13;31729;221553;150446;64025A300
29;35213;206400;151571;64029A00-
18;35213;206407;151624;64029A012
1;43289;199777;145662;64034M00-
3;34432;217117;149456;64023A00-
54;43179;201122;150683;64034A010
47;43179;201079;150743;64034A010
42;43179;200983;150783;64034A010
19;43163;202145;150372;64034J00-
12;43161;200362;154014;64034B000
11;36656;207248;150349;64029F00-
1;36656;207421;150415;64029F00-
10;36458;207979;151279;64029D00-
10;36796;223566;154470;64021A300
6;43335;200012;151224;64034A052
1;43270;200098;151224;64034A052
1;43264;200003;151602;64034A00-
27;31712;222048;150769;64025A300
5;43285;201312;149873;64034J00-
2;43260;200610;151421;64034A04-
11;37110;201673;145761;64015G00-
29;37029;203495;145147;64015F00-
25;37031;201144;145289;64015G00-
16;43179;200750;150977;64034A010
73;36011;208799;149836;64029E00-
70;36011;208795;149877;64029E00-
6;43202;203512;154367;64034D00-
2;37152;207522;143324;64015D10-
18;37152;207468;143187;64015D10-
5;43248;203378;153140;64034L00-
12;35191;205691;150647;64029G00-
4;43095;197577;151124;64034P00-
11;37129;201694;145417;64015G00-
2;37128;207088;144350;64015D00-
11;43066;203710;149690;64034H000
91;31712;221700;150360;64025A300
3;31744;222803;151187;64025A00-
8;43335;199987;151199;64034A052
7;37040;205551;147666;64015A09-
2;37040;204842;148109;64015A09-
15;31752;222915;151121;64025A00-
1;43268;200039;150907;64034A052
9;43264;199936;151522;64034A00-
7;43264;199954;151551;64034A00-
4;43264;199924;151588;64034A03-
1;43230;205191;151597;64034F00-
4;43220;202394;152404;64034E00-
28;43193;195144;152548;64034S099
12;34468;219877;149350;64023C000
2;35177;209122;152146;64029C00-
10;43340;194900;147943;64034R09-
1;43340;194866;148573;64034R00-
16;43243;198228;150979;64034P00-
1;43243;198100;150833;64034P00-
41;43242;197143;151347;64034P01-
7;37666;206212;145225;64015C01-
7;37082;205042;145887;64015A10-
26;43341;200053;150883;64034A052
24;43341;200104;150918;64034A052
21;43341;200053;150883;64034A052
1;43345;200333;147738;64034N022
9;43340;194930;147983;64034R09-
8;43340;194915;148230;64034R09-
4;43340;194894;148466;64034R00-
2;43340;194886;148552;64034R00-
13;43340;194948;147885;64034R09-
12;39522;209610;154487;64008A000
11;43087;203616;149549;64034H000
4;37065;205137;146490;64015A00-
17;37667;206263;145314;64015C01-
2;34441;217288;147992;64023D000
18;34441;217089;148170;64023D000
9;43081;199842;154073;64034B000
8;43100;195399;152266;64034S20-
6;43100;195383;152300;64034S20-
16;43278;198367;151322;64034P00-
15;43278;198374;151290;64034P00-
12;43202;203642;154365;64034D00-
7;39527;209671;156013;64008C000
