house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
6;27236;211126;63661;84009B29-
77;27196;213804;61336;84009A222
17;24063;217058;85303;84059E00-
17;21991;235928;61594;84033B109
10;22071;235448;56325;84033A10-
46;10720;227902;74715;84077E020
2;24048;218910;76665;84059C29-
69;29900;211883;77199;84035F09-
2;10543;223421;67756;84077A110
8;24048;218200;75987;84059C29-
49;22017;233693;60034;84033B020
2;18413;202237;56789;84010D00-
7;30015;215945;71293;84035D08-
2;17117;226657;59478;84043A00-
88;30014;215295;68552;84035D000
3;13846;200368;54032;84010A00-
1;18910;196167;54100;84010B00-
50;17775;200955;57257;84010C00-
56;17775;200866;57263;84010C00-
126;29949;213717;74993;84035A000
16;31642;212540;52538;84029A00-
2;19399;201096;65091;84050G00-
31;19399;200799;64912;84050G00-
29;24124;221576;79900;84059A03-
5;24053;223689;77672;84059B000
12;24049;221964;79853;84059A00-
2;24049;221990;79798;84059A00-
58;9757;211099;86223;84068A000
4;24048;218420;76252;84059C29-
42;24130;222370;79806;84059A01-
11;24149;222067;79798;84059A00-
6;16983;226737;59566;84043A00-
14;16977;226649;59372;84043A00-
11;16975;226817;59325;84043A00-
13;16965;226914;59587;84043A00-
15;16965;226918;59615;84043A00-
4;16965;226949;59589;84043A00-
11;17097;231216;59045;84043C30-
9;17097;231226;59001;84043C30-
4;17095;226688;59310;84043A00-
5;17095;226686;59318;84043A00-
9;17095;226711;59345;84043A00-
8;17108;227496;60280;84043A040
1;17106;226680;59335;84043A00-
15;17152;228868;64415;84043B40-
3;17152;229083;64290;84043B40-
1;17166;230997;63646;84043B50-
11;17089;224846;63479;84043E29-
12;17089;224859;63588;84043E29-
35;17089;224564;63838;84043E200
5;17089;224931;63345;84043E29-
26;17085;226754;60612;84043A091
2;17167;226988;59236;84043A00-
13;27287;213106;61023;84009A030
20;27287;213081;61111;84009A030
13;27226;213437;60786;84009A00-
47;27226;213298;60820;84009A030
3;24131;216308;78868;84059C10-
13;10611;221170;65880;84077D10-
4;20010;204041;69474;84050B00-
100;19430;203946;65264;84050A010
124;9804;207580;86582;84068C012
127;9804;207551;86600;84068C012
10;24035;221892;79979;84059A00-
13;24007;216326;79060;84059C10-
19;27274;213582;60564;84009A02-
26;27274;213551;60551;84009A02-
39;27274;213564;60335;84009A02-
60;27253;213718;60945;84009A04-
68;27253;213687;60984;84009A04-
7;27253;213779;60835;84009A04-
16;10720;227976;74626;84077E020
20;10720;228040;74781;84077E09-
6;10017;203357;85745;84075A001
15;10564;221526;66467;84077D091
19;10564;221485;66423;84077D091
8;10699;222512;67562;84077A010
20;10650;220939;67043;84077D001
36;10650;221192;67067;84077D001
37;10650;221368;67004;84077D001
43;10650;221420;66926;84077D001
76;10650;221644;66705;84077D091
14;10555;221530;67795;84077D023
4;10577;222468;67716;84077A00-
7;19391;205615;63518;84050A091
16;17106;226681;59412;84043A00-
140;29934;209874;72854;84035B09-
27;17106;226647;59432;84043A00-
1;17100;226716;59348;84043A00-
17;17100;226750;59370;84043A00-
2;17100;226773;59339;84043A00-
24;17100;226835;59429;84043A00-
31;17100;226793;59414;84043A00-
32;17100;226862;59454;84043A00-
33;17100;226799;59420;84043A00-
38;17100;226872;59472;84043A00-
40;17100;226885;59488;84043A00-
43;17100;226821;59444;84043A00-
67;17100;226886;59523;84043A00-
28;27222;214876;60574;84009A230
71;21979;233817;54939;84033A00-
5;16959;229315;64136;84043B40-
14;17011;227813;56793;84043C59-
2;17011;227965;56964;84043C59-
42;17011;227503;56424;84043C500
44;17011;227493;56419;84043C500
46;17011;227475;56404;84043C500
5;17012;225563;57072;84043D012
15;17145;226861;59324;84043A00-
1;13865;200428;54169;84010A00-
3;13865;200437;54151;84010A00-
5;13865;200443;54140;84010A00-
7;13865;200451;54126;84010A00-
7;18910;196225;54084;84010B00-
48;21986;230250;53095;84033E40-
1;17159;226793;60484;84043A091
6;31586;212705;52513;84029A00-
48;22017;233716;60087;84033B020
14;17087;222378;61309;84043F00-
3;27229;213519;60364;84009A02-
61;24010;222287;80343;84059A040
5;24088;218304;80655;84059D001
81;24149;222164;79664;84059A00-
97;24149;222192;79584;84059A00-
3;19365;204036;65214;84050A010
57;19362;205550;66881;84050A000
6;24141;222184;79956;84059A00-
5;9793;214469;87079;84068B000
10;19355;205051;66205;84050A000
92;27196;213686;61432;84009A222
15;27181;213665;60794;84009A00-
172;27181;214591;60550;84009A01-
18;27181;213734;60779;84009A00-
182;27181;214612;60505;84009A01-
19;27181;213685;60810;84009A00-
200;27181;214658;60401;84009A01-
35;10737;221225;67191;84077D001
5;10561;222656;68483;84077A10-
7;10561;222669;68434;84077A10-
7;17185;226618;59343;84043A00-
18;17179;226737;59613;84043A01-
20;17179;226726;59615;84043A01-
3;17179;226763;59568;84043A00-
10;19377;207792;64374;84050D00-
29;24089;221952;80156;84059A040
109;10686;219374;66265;84077D19-
113;10686;219308;66281;84077D19-
1;10565;222377;68137;84077A00-
108;10565;220782;67292;84077D012
11;10565;222355;68102;84077A00-
12;10565;222308;68083;84077A00-
129;10565;221182;67453;84077D012
51;24095;221810;79697;84059A02-
9;24095;221979;79770;84059A00-
9;10561;222677;68425;84077A10-
4;10638;223303;65052;84077C30-
8;19978;204077;72287;84050B200
1;19393;203901;65180;84050A010
3;19393;203916;65167;84050A010
