house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
424;130448;129244;202581;42023A063
2;142770;124847;190283;42003A022
223;127983;125055;194080;42028A222
8;139956;133736;188678;42011A312
89;139817;132690;187109;42011A030
69;114439;131389;193497;42006D042
2;139928;134618;187086;42011A112
6;133310;119517;188828;42026C012
17;114685;125554;187864;42006H08-
2;133312;120809;187343;42026C100
41;114581;125101;187437;42006H09-
96;139893;134221;187938;42011A10-
19;128081;126772;195668;42028A001
43;114469;131043;190839;42006A02-
34;122775;116479;185487;42025B022
47;142661;124617;191116;42003A08-
26;135520;118485;194562;42010B23-
8;122768;114729;189815;42025A21-
20;114759;135961;191102;42006E303
28;135535;118413;194671;42010B23-
4;120002;133132;198858;42008A501
58;135474;114787;191259;42010A042
20;135505;112528;191299;42010A02-
57;133366;119933;188423;42026C082
105;128136;126322;194829;42028A412
14;130422;130379;200967;42023A41-
9;114429;131006;190885;42006A02-
77;139958;134289;188488;42011A19-
33;128071;126601;195436;42028A031
200;119869;135066;198700;42008A052
38;119845;135034;195061;42008B001
39;114524;132312;191111;42006C2AJ
47;133317;122072;187744;42026A19-
89;114653;133278;193146;42006E102
40;114721;131095;193024;42006D032
87;114609;130757;191296;42006A032
85;127998;126262;194781;42028A412
91;119920;133104;196924;42008A40-
57;119839;136040;192855;42008B101
2;130556;130095;200035;42023A001
44;142610;124463;189947;42003A022
118;114426;135829;191768;42006E001
58;114596;132064;190092;42006C042
19;120049;133843;197639;42008A02-
57;120039;134570;197746;42008A314
12;119965;135598;193409;42008B112
15;114402;128574;190761;42006B00-
147;139882;134335;189440;42011A19-
10;133344;121148;186796;42026B19-
76;114489;128156;188420;42006F001
92;133300;122426;188469;42026A00-
82;122871;115570;188949;42025A201
16;122853;114373;184448;42025C00-
31;142651;124505;190238;42003A022
93;129805;137649;189617;42004A033
48;114573;128367;188391;42006F032
7;135608;112309;191332;42010A02-
37;139930;132814;187364;42011A030
186;122693;117324;186605;42025A40-
13;129848;139603;190715;42004A20-
4;139947;131299;185515;42011B00-
26;133256;119006;188571;42026C012
31;122673;117809;189440;42025A050
32;114753;130195;191733;42006A20-
6;122800;116005;188317;42025A812
62;129776;137863;188765;42004A033
218;129880;139087;186782;42004A0PA
153;135537;116405;190867;42010B199
21;133252;121948;188381;42026A00-
26;142693;121623;193617;42003C022
18;133298;119214;186240;42026B09-
116;114809;130258;191801;42006A20-
339;122891;116590;185592;42025B022
7;122811;115823;188714;42025A80-
133;114619;129718;191893;42006A212
9;128085;126610;196035;42028A312
18;114512;131133;191513;42006A032
52;114742;128575;188409;42006F032
102;122822;116498;188565;42025A022
187;114553;127116;191332;42006B09-
2;139889;133225;186383;42011A091
12;122680;116569;188727;42025A022
12;129858;140118;190312;42004A212
47;122671;116181;188249;42025A022
313;130448;129314;202510;42023A063
261;122895;114425;187768;42025A100
260;114419;135177;190341;42006E08-
8;119881;135081;197714;42008A303
50;114509;130633;191738;42006A220
76;128102;127149;194880;42028A432
37;129856;140053;189910;42004A2PN
14;119966;132982;198483;42008A501
6;114410;130919;191067;42006A032
49;114498;136094;191018;42006E303
47;114415;131519;191124;42006A042
14;122813;112187;186912;42025A601
16;114517;132401;189953;42006C042
156;114750;135255;191011;42006E042
20;142727;120715;193339;42003C001
16;127944;126940;195526;42028A001
48;122700;115885;188141;42025A812
45;122740;113761;185308;42025B083
26;129911;138473;189736;42004A41-
67;139880;135176;188063;42011A19-
24;129883;138120;189473;42004A001
10;114697;128634;191193;42006B00-
4;139913;130465;185773;42011B00-
23;139856;133060;185676;42011A291
101;133309;119959;185656;42026B01-
34;122741;113067;189139;42025A30-
19;142720;121349;193619;42003C022
104;120060;133928;198590;42008A032
33;128061;125405;194561;42028A222
84;135477;113896;191582;42010A042
68;114479;130862;190880;42006A02-
65;139969;133703;187659;42011A112
117;119945;132959;198361;42008A501
102;128079;125878;193341;42028A0PA
1;128068;127906;195218;42028A01-
27;122628;116879;188750;42025A041
34;119957;133404;198152;42008A043
75;119940;133734;198125;42008A032
32;130450;132057;201723;42023A41-
47;133337;121678;189429;42026A010
26;122620;114091;184178;42025C09-
16;128121;126584;194932;42028A412
76;114565;131175;190774;42006A02-
115;122889;116271;187719;42025A72-
17;133355;121804;188578;42026A00-
18;139824;134280;187323;42011A112
3;133343;118914;186935;42026B00-
76;114596;132098;190138;42006C042
16;122741;113262;189097;42025A30-
2;122749;115696;188270;42025A80-
10;120057;134720;197708;42008A314
22;135549;112319;191812;42010A02-
57;129880;138445;188994;42004A012
15;128061;125511;194588;42028A222
5;122816;116030;188704;42025A011
60;127970;126392;195385;42028A031
15;114680;130117;189934;42006C100
11;119880;134824;197945;42008A325
24;130474;131367;200717;42023A41-
256;122813;113233;186078;42025A612
123;128136;126305;194641;42028A412
2;142666;121118;189751;42003B00-
1;114465;132443;190202;42006C01-
24;142777;124265;189315;42003A042
303;114405;129258;191190;42006A2AJ
10;114620;136127;191469;42006E072
51;114417;131277;194469;42006D1AA
113;129758;135341;188958;42004A080
263;114450;130804;194468;42006D1AA
6;133318;120796;187726;42026C100
25;114408;129003;187173;42006G09-
52;129860;137087;189808;42004A1AB
181;128014;125349;195504;42028A090
76;135474;114844;191303;42010A042
13;130486;129988;201854;42023A41-
321;139903;134337;184987;42011A20-
170;114544;132593;190896;42006C20-
20;135478;115191;191620;42010A01-
26;122749;115663;188331;42025A80-
6;114545;130400;189796;42006C100
28;135538;115825;193703;42010A19-
36;114512;131069;191520;42006A032
105;114582;128806;189356;42006F011
14;114753;130212;191647;42006A20-
4;114549;130903;189549;42006C100
118;129760;137005;186661;42004A393
18;128078;126871;195347;42028A001
7;130545;131073;201764;42023A41-
74;114559;131965;194500;42006D02-
17;114617;135755;191725;42006E001
59;119976;134553;198079;42008A011
1;120042;134482;198555;42008A011
243;122895;114476;187770;42025A100
57;142692;120433;192282;42003C044
27;135482;114118;190767;42010A0PA
19;114661;131856;192865;42006D032
59;129864;135021;189948;42004A132
9;142665;123474;190012;42003A011
93;114712;132596;191191;42006C20-
36;133298;119311;186192;42026B09-
51;130482;129377;199807;42023A01-
5;142633;121169;190315;42003B00-
13;133246;118561;189039;42026C081
21;114688;131085;193191;42006D032
13;122781;116097;188077;42025A712
70;139938;134473;186628;42011A212
34;122663;116161;188792;42025A022
164;129774;135824;186497;42004A393
6;127964;126095;195508;42028A031
165;139882;134529;189635;42011A19-
20;120048;133929;198770;42008A001
7;135471;116910;191295;42010B199
47;119984;133158;197596;42008A512
84;142609;123644;190596;42003A011
7;130421;133222;200548;42023A100
94;114451;132277;194163;42006D02-
92;114786;125396;188473;42006H00-
103;127998;126289;194707;42028A412
45;142662;123881;189942;42003A011
55;135543;118004;192345;42010B023
172;139854;130370;185422;42011B00-
107;128002;127338;193913;42028A0PA
21;122724;112026;188669;42025A30-
