house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
99;109491;126960;180053;41002A61-
13;117038;124565;176587;41024A0AA
33;105162;125351;168783;41048A31-
31;112773;116201;171913;41027H001
1;100052;112605;173966;41081D072
225;119672;117532;182910;41034E091
85;113944;125519;183758;41002B0AA
42;109913;122178;179461;41082A00-
206;100334;112176;173734;41081D00-
60;101502;115225;162710;41018A04-
1;104426;121113;164626;41018M29-
68;114288;125056;179839;41002J29-
105;112875;113492;175757;41027B03-
13;105284;125897;169322;41048A30-
106;104982;115018;179091;41063A01-
6;105080;114421;178821;41063A001
85;101466;118244;158778;41018S00-
2;117070;124508;173386;41024B01-
24;105125;123423;165285;41048F29-
207;105182;126324;169854;41048A01-
7;101622;115194;162167;41018A02-
10;101590;116012;162747;41018A20-
52;119782;122987;183985;41034A01-
60;122859;127744;174357;41011B000
30;123037;129004;175571;41011A02-
214;110042;122377;181667;41082B100
9;109638;127967;182439;41002A583
7;109529;124177;181525;41002A833
3;100413;111834;175018;41081C001
35;113978;125994;183167;41002B2AB
38;105392;115411;180022;41063C00-
486;110056;120233;179128;41082A29-
80;122958;129071;174381;41011A01-
25;105195;122078;167270;41048H00-
8;119754;117571;183482;41034E00-
23;104477;121179;165141;41018M01-
111;122969;128657;176222;41011A10-
12;100170;109353;169484;41081K000
27;114347;128221;179180;41002H143
9;104485;123227;164307;41018N002
101;112764;114455;176995;41027B011
134;106292;126065;168472;41048C010
55;104481;118633;165751;41018K00-
36;119744;122810;184584;41034A410
64;100302;112743;173174;41081D01-
9;109326;123150;169758;41048M032
13;117075;123563;173899;41024B20-
60;109950;122415;182303;41082B18-
54;109715;127415;181583;41002A20-
535;105335;120168;168577;41048J022
40;109586;126847;180108;41002A61-
17;105339;125924;168777;41048A30-
108;117101;125543;175219;41024B30-
13;119688;123068;184885;41034A210
23;112843;116119;175977;41027A020
4;114229;126188;178099;41002H310
104;100423;111539;174694;41081B09-
12;109443;128321;182888;41002A542
14;112846;118347;173372;41027E00-
56;112067;116814;177454;41027C00-
59;119763;122487;184971;41034A410
37;117116;124192;177264;41024A02-
20;112029;117956;175753;41027D00-
719;105208;118595;168784;41048J01-
43;114268;122941;178973;41002J11-
90;109371;123471;169964;41048M032
179;101489;117703;160831;41018R00-
5;112781;117780;171930;41027H39-
748;110056;118861;178470;41082E00-
17;109526;127548;181553;41002A20-
35;109458;126285;181457;41002A721
10;105259;120746;171918;41048L08-
16;123044;128986;175081;41011A314
105;104525;119119;163005;41018L090
13;109510;127417;181783;41002A25-
24;101628;114619;162113;41018D033
189;101583;117864;163736;41018C000
8;110024;118597;177951;41082D01-
21;109734;128277;182497;41002A542
48;117188;122948;174675;41024C01-
170;105122;126300;169744;41048A01-
16;101584;117969;160316;41018R00-
21;122978;129354;174436;41011A01-
5;119692;123877;185402;41034A22-
64;109895;121901;178859;41082A00-
2;112138;130862;181424;41002E010
97;117166;122270;175085;41024C032
12;112033;118029;175811;41027D00-
34;101513;118963;160840;41018R01-
30;105397;115765;180422;41063C01-
7;112854;116200;172052;41027H08-
19;112107;128667;184092;41002D01-
52;119584;120865;185451;41034B00-
60;112061;116258;178053;41027C02-
53;110042;123440;181418;41082B20-
37;104495;122634;164054;41018N002
36;100145;110766;173190;41081A00-
13;114246;126011;177931;41002H301
1;101396;112766;161983;41018E00-
17;117019;124774;176287;41024A0AA
120;109938;122006;181156;41082B11-
