house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
9;26374;234244;29244;85045A00-
3;26372;234194;29052;85045A00-
11;26397;234314;28923;85045A010
54;15595;207975;45739;85011G00-
47;15595;207971;45666;85011G00-
57;31867;230281;29844;85024C00-
52;31866;230393;32981;85024A000
16;31925;232542;32758;85024B091
29;31866;230440;32936;85024A000
106;31866;230452;32522;85024A000
17;31854;230519;33109;85024A000
16;31865;233212;31137;85024B012
2;31874;230342;33227;85024A000
59;31876;232429;32068;85024B000
14;31865;233229;31111;85024B012
46;31866;230382;33003;85024A000
91;20220;232574;41919;85039A000
76;21433;239289;41042;85009A10-
80;21433;239337;41040;85009A10-
86;21433;239470;41001;85009A10-
1;26293;247602;34802;85034C000
38;26293;247387;34746;85034C000
52;24959;246623;28326;85026A00-
38;24957;243345;29439;85026B000
10;24975;243431;29563;85026B000
3;24975;243491;29565;85026B000
7;24975;243476;29561;85026B000
1;24973;245666;28079;85026A10-
29;24973;245212;28063;85026A10-
1;15617;218426;43473;85011A000
7;14973;218530;45288;85011D00-
8;14973;218595;45256;85011D00-
2;15614;218019;43629;85011A000
7;15614;218019;43592;85011A000
217;20230;229940;41003;85039C00-
153;20229;230478;45968;85039D00-
256;20228;230780;45807;85039D00-
282;20228;230585;45750;85039D00-
99;20220;232517;41953;85039A000
37;12386;227097;41891;85007E20-
1;22761;243441;40470;85009B090
15;15637;218006;43506;85011A000
3;15637;218024;43567;85011A000
6;15637;218001;43547;85011A000
27;12328;220064;47944;85007A00-
33;12328;220075;47964;85007A00-
4;12328;220040;47791;85007A00-
8;12328;220100;47927;85007A00-
10;24994;243219;29512;85026B000
4;12381;225396;42831;85007E000
40;12381;225478;42159;85007E10-
99;12381;225509;41677;85007E10-
1;26263;243051;34167;85034A001
10;26263;243097;34167;85034A001
105;26261;246169;35664;85034B000
29;24968;245051;27592;85026A10-
8;15573;218086;43530;85011A000
7;26253;246104;35575;85034B000
9;26253;246099;35564;85034B000
4;26269;247385;34687;85034C000
45;15622;208043;45164;85011G00-
26;15896;215625;44735;85011C100
36;15896;215732;44671;85011C100
47;15896;215749;44744;85011C100
7;12330;222732;42788;85007D000
30;12310;222184;42119;85007D10-
15;21423;238895;40717;85009A000
2;21423;238860;40935;85009A000
56;21423;238794;40523;85009A000
10;15628;217402;43251;85011A000
7;15649;218086;43394;85011A000
24;15661;217831;43208;85011A000
20;26277;242724;34122;85034A001
45;20244;230479;45661;85039D00-
45;20243;232626;41866;85039A000
20;15628;217283;43214;85011A000
24;15628;217253;43166;85011A000
84;15628;217008;43061;85011A091
2;21431;237024;39379;85009E10-
12;22757;243663;40638;85009B001
142;22757;243935;40526;85009B001
54;31848;232392;32088;85024B000
106;20255;229764;41273;85039C00-
3;12367;222494;42957;85007D000
9;12367;222416;42957;85007D000
4;15886;214875;44229;85011C091
5;12350;222711;42826;85007D000
2;14974;218451;45356;85011D00-
70;15600;217219;43817;85011A091
111;21415;236301;40445;85009E00-
46;24922;241988;27501;85026B10-
58;24922;242111;27491;85026B10-
5;24920;245286;28139;85026A10-
2;24934;245319;27994;85026A10-
28;21464;236060;40447;85009E00-
100;21478;235860;41033;85009E00-
144;21478;236300;41022;85009E00-
38;21478;235167;41001;85009E012
2;26295;242709;33751;85034A001
40;26295;242680;33506;85034A001
46;26295;242663;33432;85034A001
39;24959;246607;28289;85026A00-
41;24959;246615;28292;85026A00-
1;16813;242228;47226;85046A000
16;26354;240978;29344;85045F00-
3;26354;241082;29360;85045F00-
105;20191;230673;45908;85039D00-
2;26279;243075;34142;85034A001
1;15624;213000;46823;85011F000
11;15624;213072;46702;85011F000
50;16738;242529;46943;85046A000
56;26290;242299;33712;85034A090
21;26248;243003;34090;85034A001
20;15660;217975;43566;85011A000
21;15660;217981;43563;85011A000
22;15660;217988;43560;85011A000
121;31877;231506;30009;85024C10-
4;31873;231484;29953;85024C10-
31;31877;231429;30345;85024C10-
27;31878;231560;30565;85024C19-
48;31877;231471;30116;85024C10-
61;31877;231466;29989;85024C10-
110;31843;231631;29901;85024C10-
1;31911;232508;29889;85024C19-
14;31873;231538;29849;85024C10-
52;31923;224924;34510;85024E10-
107;31850;231607;29874;85024C10-
89;31885;227987;30454;85024D00-
29;31892;230570;29870;85024C00-
77;20193;232535;41281;85039A090
20;25951;238663;38239;85009D000
20;31797;230862;24219;85047C09-
48;12340;225602;43101;85007E000
23;15566;218189;43156;85011A000
61;31812;231694;27811;85047A001
37;24973;245127;28083;85026A10-
85;31926;226480;34927;85024E000
5;15618;209283;44145;85011G10-
62;24987;247138;28436;85026A00-
4;12380;225640;41969;85007E10-
108;31866;230465;32498;85024A000
47;21438;240258;41066;85009A19-
14;20942;239859;46858;85046C000
10;26312;234278;29048;85045A00-
16;26312;234271;29074;85045A00-
111;20128;232459;41857;85039A000
21;20247;234319;40785;85039A10-
14;26372;234166;29098;85045A00-
51;21419;236124;40852;85009E00-
28;15622;208129;45240;85011G00-
40;15622;208115;45208;85011G00-
9;15622;208210;45308;85011G00-
36;15622;208109;45218;85011G00-
110;26330;239224;24977;85045E100
3;20233;232833;41844;85039A000
27;26255;247445;34609;85034C000
29;26255;247437;34604;85034C000
4;26255;247606;34737;85034C000
6;26255;247594;34730;85034C000
7;26255;247547;34651;85034C000
8;26255;247582;34725;85034C000
9;26255;247529;34644;85034C000
10;26253;246003;35604;85034B000
11;26253;246100;35545;85034B000
13;26253;246071;35544;85034B000
14;26253;245983;35590;85034B000
15;26253;246052;35551;85034B000
16;26253;245984;35577;85034B000
17;26253;246042;35551;85034B000
18;26253;245988;35566;85034B000
19;26253;246029;35549;85034B000
20;26253;245995;35550;85034B000
21;26253;246024;35528;85034B000
22;26253;245981;35516;85034B000
23;26253;246008;35512;85034B000
24;26253;245950;35475;85034B000
3;26253;246103;35589;85034B000
35;26253;245961;35598;85034B000
37;26253;245952;35608;85034B000
39;26253;245942;35616;85034B000
4;26253;246061;35589;85034B000
5;26253;246105;35583;85034B000
6;26253;246064;35577;85034B000
8;26253;246029;35607;85034B000
1;26271;242724;33434;85034A090
10;26271;242897;33507;85034A090
11;26271;242928;33605;85034A090
