house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
31;119169;135458;205311;46021A243
50;142853;129968;215880;46020B012
11;142894;133260;212310;46020A022
15;133664;134033;200383;46025D000
46;133684;139186;201844;46025A001
17;119154;134637;205805;46021A041
20;142874;132222;217110;46020B091
88;135624;145921;207300;46013A001
215;119322;134622;203449;46021A28-
12;133540;138029;202500;46025A042
25;126555;143295;215877;46003F00-
5;126401;137836;212636;46003B032
67;121975;127542;205677;46021D00-
1;67477;128193;209912;46024A411
24;126413;141433;211319;46003A213
96;126322;141388;208010;46003H000
13;139063;124279;199317;46014A10-
20;133569;134234;200625;46025D000
17;126418;143568;215923;46003F00-
5;67470;129475;211186;46024B000
7;126462;140340;207666;46003H000
35;67567;123260;208722;46024C10-
4;67527;126360;209360;46024A11-
55;119102;134265;205297;46021A723
36;138919;122084;204019;46014B00-
54;143028;133306;212467;46020A022
3;126475;142386;212554;46003A312
36;67580;126468;211151;46024A03-
712;119090;135336;204793;46021A232
2;126257;142239;213387;46003A281
17;138906;123820;199198;46014A053
192;119136;134810;207389;46021A801
299;133694;137586;202598;46025A042
189;119219;134831;206480;46021A011
51;119064;134373;206199;46021A011
39;133506;138373;202988;46025A312
25;119335;134760;206671;46021A401
156;119000;132869;206391;46021A152
17;138999;120922;204198;46014B01-
7;119215;137018;207515;46021A912
102;142859;129552;215607;46020A31-
35;142955;134828;216812;46020C000
6;133549;139337;202391;46025A053
16;135730;144676;201984;46013C012
1;135707;144324;207119;46013A0PV
10;133750;134892;202738;46025D0AA
177;142902;134505;210319;46020A01-
4;135716;144862;202674;46013C012
24;135570;145182;204072;46013B000
40;142974;130689;209045;46020D022
15;133512;137170;201491;46025C091
187;126405;141371;211730;46003A200
169;67528;127336;213789;46024A221
42;119289;133636;204841;46021A712
30;121868;132566;206003;46021C101
57;119291;133507;205260;46021A701
1;126323;142242;212668;46003A312
10;119223;133708;208484;46021A831
67;138847;122145;198677;46014A212
5;119237;135103;205635;46021A512
28;142942;131629;216781;46020B023
17;126378;141865;212621;46003A301
137;119257;134734;206888;46021A401
63;121904;130491;204740;46021C036
134;119261;136887;208770;46021B00-
58;121952;127445;205633;46021D00-
91;67574;127783;210679;46024A00-
126;138908;125375;198043;46014A0MW
39;126480;143840;213385;46003G032
208;135683;146823;208367;46013A0PV
22;119060;134157;205199;46021A723
12;133496;139267;202404;46025A053
44;126599;142383;211881;46003A001
42;138845;120435;200157;46014A391
3;119110;134139;207429;46021A801
4;142999;129968;215765;46020B012
31;119146;133898;207085;46021A111
190;142865;130721;213020;46020A09-
114;119029;132672;207172;46021A142
205;119140;134055;207276;46021A111
146;121896;128464;205920;46021C084
76;118996;137151;207987;46021B112
44;119140;133963;207264;46021A111
9;142983;129183;209882;46020D123
83;119295;136004;210477;46021B099
123;118986;133274;202839;46021A28-
122;119113;135154;206225;46021A412
6;133486;133701;200631;46025D000
35;118989;134319;206298;46021A011
1;126381;144224;211589;46003G11-
65;138875;118200;198507;46014A312
76;133478;139380;201962;46025A001
9;135729;142627;203746;46013B091
21;138915;122008;200568;46014A691
25;119324;133766;206205;46021A052
54;133515;134466;200426;46025D000
4;133546;137496;201003;46025C091
75;142854;132894;211787;46020A044
154;119137;133984;207134;46021A111
30;67644;125231;209128;46024A1JN
135;119336;133529;206301;46021A021
21;119108;133860;205288;46021A712
12;67475;126284;211580;46024A20-
11;138975;124858;197162;46014A0PW
35;139033;123681;199129;46014A053
39;138836;121077;199110;46014A803
36;126385;137336;212012;46003B011
39;133694;138221;201955;46025A022
51;138693;120754;202337;46014B09-
111;133713;137932;201550;46025A022
29;119337;134609;206039;46021A032
16;142977;133330;212022;46020A022
27;126568;141639;211282;46003A042
67;135613;145174;204473;46013B000
1;67472;129202;210822;46024B000
57;119239;138513;207631;46021A3PB
174;119136;134763;207397;46021A801
116;119125;136283;209622;46021B022
10;118976;135471;206085;46021A512
3;121968;127625;205762;46021D022
10;119047;134933;205521;46021A522
4;67607;129414;210632;46024B000
37;119123;134932;206196;46021A412
87;133622;138830;202321;46025A012
56;142921;130162;215906;46020B012
64;133684;139168;201904;46025A001
114;67499;127347;210033;46024A411
35;119049;134882;205571;46021A522
65;119085;135858;205756;46021A670
119;126611;138978;212339;46003B022
19;142872;134066;211485;46020A081
49;119171;133938;206600;46021A001
195;142902;134533;210151;46020A01-
51;130531;142492;222354;46003E000
72;143028;133296;212544;46020A022
7;138842;124667;201091;46014A402
27;142863;131573;216757;46020B023
67;119292;134846;207236;46021A812
1;67488;127099;210691;46024A00-
19;67579;123652;208612;46024C10-
196;133515;135324;200406;46025D012
24;67507;127182;210625;46024A00-
40;139059;123841;200521;46014A402
7;130619;137569;216083;46003C00-
76;138952;123210;200327;46014A734
71;126319;143527;212430;46003G021
6;135599;144632;201884;46013C001
172;142865;130961;213049;46020A09-
15;126326;140445;211661;46003A200
38;138767;123663;198976;46014A053
5;138738;123076;200286;46014A734
9;133611;139023;201947;46025A012
215;119111;133844;207322;46021A111
8;133737;138085;202911;46025A171
70;119119;134085;205867;46021A052
30;138997;123258;200422;46014A734
24;126343;144074;211675;46003G11-
39;142870;135054;216426;46020C000
98;130540;139128;219852;46003D073
107;119018;133791;207838;46021A831
30;133618;139565;201689;46025A001
21;67551;129397;210464;46024B090
14;142861;132773;210511;46020A081
18;126282;138954;207796;46003H112
9;142964;130511;212632;46020A482
80;126363;142211;210495;46003A190
14;138688;123533;199330;46014A001
26;138773;122371;199515;46014A60-
2;126277;143516;211943;46003G01-
48;121920;132208;205694;46021C101
30;119133;133107;205431;46021A701
89;138807;121150;200553;46014A632
3;130563;137051;219932;46003D081
81;121904;130523;204816;46021C036
68;133758;138000;201531;46025A022
23;142896;130493;216195;46020B001
17;138987;123835;199411;46014A001
61;138950;119301;197306;46014A291
8;126476;142180;213138;46003A301
111;138733;122371;199240;46014A611
11;133698;137444;200745;46025C022
14;139089;123441;199080;46014A053
160;119273;132521;207817;46021A142
5;135723;144674;203594;46013B032
256;135645;145409;205307;46013A01-
15;126356;144732;211831;46003G11-
101;121953;126241;206198;46021D091
55;133460;139695;202457;46025A112
3;130616;141616;216774;46003F079
7;133700;137184;201525;46025C091
20;138810;123436;198203;46014A501
28;67549;126325;212173;46024A211
955;119090;135250;205106;46021A232
8;138660;122535;204841;46014B00-
18;138919;122068;204175;46014B00-
48;118969;137338;205538;46021A290
45;118966;136283;205102;46021A290
31;119155;134960;205672;46021A522
8;126437;139429;208323;46003H112
21;142839;129526;209732;46020D091
27;138834;120490;202023;46014B19-
33;119134;133450;205614;46021A732
32;121888;131148;204174;46021C055
550;119090;135277;204876;46021A232
129;121976;127475;205935;46021D022
150;133619;138980;202608;46025A042
13;135582;144598;201846;46013C001
2;142962;133305;211842;46020A001
14;119187;137302;208187;46021B112
39;119000;133118;206604;46021A152
84;121902;130602;206485;46021C291
11;67587;128207;212011;46024A313
56;126535;141783;211891;46003A301
36;143009;134538;216477;46020C08-
24;119110;134113;207483;46021A801
234;119001;133162;206746;46021A152
48;119234;134175;208250;46021A842
132;67499;127386;209996;46024A411
17;119049;134843;205548;46021A522
27;133591;143130;202694;46025B022
37;139067;121506;200125;46014A632
114;126322;141462;208026;46003H000
108;133760;140122;201881;46025A101
38;130613;136469;219827;46003D000
30;133663;140029;202911;46025A112
49;135654;145335;206049;46013A043
52;126238;141648;212550;46003A301
6;121921;130514;203364;46021C012
71;135732;145808;207175;46013A001
23;119165;135820;204913;46021A243
117;119336;133532;206290;46021A021
13;133580;143368;201777;46025B011
31;119278;134441;205515;46021A041
53;126319;143580;212439;46003G021
30;67475;126321;211672;46024A20-
41;126442;141562;211968;46003A011
46;121889;130588;204236;46021C042
48;121891;131182;205478;46021C191
25;126595;141171;210963;46003A200
1;121905;128802;207541;46021C282
13;119155;134895;205711;46021A522
124;130627;135806;219660;46003D000
9;142866;132783;211842;46020A044
14;130583;136109;219969;46003D000
10;138741;121464;200353;46014A632
66;126510;145111;212296;46003G19-
14;121983;127321;205783;46021D00-
31;67626;126566;210942;46024A03-
80;119067;134820;204524;46021A211
64;126566;144325;212353;46003G042
131;119287;135266;206762;46021A401
19;119123;134894;206264;46021A412
13;67547;123110;208000;46024C10-
85;138847;122007;198530;46014A212
35;126378;141830;212717;46003A301
67;142871;132674;211663;46020A044
95;119298;134852;205289;46021A533
29;138996;123779;200996;46014C412
33;133619;139109;202123;46025A012
14;119053;136227;208860;46021B011
58;119109;133331;204009;46021A20-
68;126524;141316;207777;46003H034
6;138823;120423;196308;46014A291
4;126516;142139;211433;46003A032
2;142926;134801;219570;46020C182
60;133718;139295;201817;46025A001
4;121933;130301;203919;46021C001
25;67488;127032;210615;46024A00-
78;135564;144788;204285;46013B000
223;119140;134053;207288;46021A111
45;121904;130492;204682;46021C036
17;118979;134020;206250;46021A001
252;138876;122466;199624;46014A60-
18;67580;126560;211202;46024A03-
65;119219;134480;206629;46021A011
105;119117;132895;206188;46021A152
43;126221;144590;212555;46003G042
3;119189;135144;205532;46021A522
8;138791;123559;199490;46014A001
134;121863;129686;202608;46021C023
42;126391;143522;215850;46003F00-
27;139019;118900;201327;46014B10-
157;138931;119851;203527;46014B09-
91;119004;134276;205467;46021A701
20;67639;126648;212872;46024A221
96;67499;127225;210122;46024A411
83;121953;126264;206040;46021D091
100;126306;143802;213129;46003G032
91;133460;139752;202573;46025A112
59;143020;132331;211590;46020A044
9;67623;127771;211235;46024A0MA
49;143016;134720;216460;46020C000
27;119189;135104;205500;46021A522
59;67611;124174;214069;46024A262
14;142950;129454;210457;46020D11-
166;119177;135497;206241;46021A412
18;119310;135547;207245;46021A60-
105;119011;133322;206984;46021A101
35;119267;133720;206569;46021A101
233;119322;134663;203359;46021A28-
1;67590;129304;211463;46024B010
28;138690;124087;198694;46014A01-
179;133460;139677;203220;46025A123
11;126547;140567;212398;46003A281
159;126601;143982;211539;46003G11-
153;119234;134214;208787;46021A842
30;119032;135560;205365;46021A243
25;133566;134049;200264;46025D000
35;126455;144708;209568;46003G18-
242;135710;144800;202927;46013B022
120;119030;137086;209822;46021B00-
103;121892;129793;207187;46021C282
23;121856;132691;206130;46021C101
26;67484;125864;213093;46024A262
9;138792;122102;199318;46014A813
108;138908;125191;198331;46014A0MW
167;119142;137535;207913;46021B112
4;133695;138671;201834;46025A001
131;138831;118030;199033;46014A391
25;126323;142263;212753;46003A312
48;138807;121597;200103;46014A632
52;133628;143207;201767;46025B011
23;138750;118100;198163;46014A323
10;133643;137381;201681;46025A0AA
30;119065;135328;205924;46021A512
32;135645;146004;206568;46013A001
28;135742;144403;202171;46013C022
15;119061;134238;206515;46021A001
32;133500;136486;200525;46025C001
153;121891;132012;205384;46021C101
86;121852;132614;206258;46021C112
20;133760;139932;201713;46025A101
214;126601;144142;211339;46003G11-
159;142902;134496;210486;46020A01-
60;138981;123181;200189;46014A712
34;126235;141787;208482;46003H081
64;126303;141437;210940;46003A213
27;119110;134160;207581;46021A801
160;126350;141986;212322;46003A301
27;126475;142413;212658;46003A312
59;126590;141523;212207;46003A322
120;142859;129465;215573;46020A31-
25;138658;122276;199621;46014A60-
32;126233;143514;211471;46003A190
58;126367;141929;211669;46003A001
14;138949;124007;198499;46014A532
92;67535;128490;208793;46024B090
5;67539;127584;210064;46024A483
75;126239;142614;212298;46003A312
215;126596;144342;213306;46003G032
120;121978;125264;205179;46021D01-
153;121920;132091;206603;46021C191
8;126522;143457;212546;46003G021
3;133561;136085;200475;46025C001
25;139052;125065;197731;46014A51-
140;138758;122981;196785;46014A522
137;119169;135755;205088;46021A243
8;142885;130371;215901;46020B012
13;121880;129003;203912;46021C084
83;119219;134575;206589;46021A011
13;133573;139469;201501;46025A001
23;142997;131260;216375;46020A180
112;119068;135082;206611;46021A401
29;139059;123910;200515;46014A402
17;135667;145232;203290;46013B022
3;142876;132683;212548;46020A215
33;142900;131110;208938;46020D001
99;119336;133544;206287;46021A021
5;139096;122817;199007;46014A032
91;121968;128076;204846;46021D032
3;126219;140917;207689;46003H034
55;121930;129249;203366;46021C023
56;119073;135627;207266;46021A60-
28;126471;143357;212853;46003G021
3;130615;141447;223179;46003E081
9;67495;126586;211563;46024A052
39;130598;137072;218829;46003D09-
91;138909;124170;199018;46014A01-
31;119257;134637;206602;46021A401
59;133626;136185;200387;46025C001
16;126235;141678;208149;46003H081
103;119292;134895;207406;46021A822
