house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
17;14984;91215;151739;51065H00-
24;14984;91270;151623;51065H00-
51;18196;107816;145710;51004A112
7;20339;113394;142812;51012A001
1;20339;113403;142837;51012A001
29;20002;112654;144774;51012E01-
4;20313;113480;142757;51012A001
2;18164;108973;147300;51004A301
1;18164;109000;147279;51004A301
12;18152;108164;147059;51004A00-
5;18154;107795;147276;51004A201
13;18154;107783;147312;51004A201
12;18154;107785;147306;51004A201
1;18154;107801;147257;51004A201
1;18080;108200;147042;51004A01-
9;18194;108224;146861;51004A00-
6;18194;108252;146890;51004A00-
2;18262;108191;147469;51004A040
1;23001;115341;149708;51004F00-
19;18196;107909;145867;51004A112
31;18133;108680;146323;51004A312
61;27662;101737;134263;51008C00-
37;18275;107824;146258;51004A101
9;18138;108262;146808;51004A00-
1;18138;108231;146817;51004A00-
7;18076;109221;147439;51004A301
291;18118;107534;145192;51004A191
97;18121;108518;147358;51004A040
91;18121;108544;147357;51004A040
37;26658;105201;137552;51008A00-
16;28147;97562;137124;51008E00-
57;44987;103788;128268;51009B00-
6;44996;103458;128107;51009B00-
9;18121;108941;147328;51004A301
74;27667;101143;134471;51008C00-
9;20302;113458;142886;51012A001
6;21822;107141;140256;51014C101
14;22807;108038;141755;51014F00-
6;20303;114617;142917;51012A01-
6;21833;110116;141871;51014A022
3;18076;109203;147409;51004A301
1;18076;109195;147397;51004A301
10;18223;107765;146159;51004A101
428;20743;109332;144953;51004J0AP
46;20909;103669;148733;51004T00-
35;20909;103888;148854;51004T00-
15;18275;107768;146305;51004A101
132;18275;108108;145983;51004A101
121;18275;108113;146031;51004A101
24;18282;107647;146276;51004A101
15;18199;108269;146298;51004A101
5;18076;109212;147426;51004A301
1;20722;108881;144924;51004J0AP
3;20820;101368;147684;51004S001
5;18170;108364;147041;51004A01-
1;18199;107903;146273;51004A101
3;18259;108672;146978;51004A301
2;18259;108682;146957;51004A301
1;18259;108685;146943;51004A301
56;18260;108607;146432;51004A01-
37;18260;108672;146552;51004A01-
36;18260;108674;146571;51004A01-
35;18260;108672;146585;51004A01-
46;18264;108803;146965;51004A301
44;18264;108797;146957;51004A301
8;18082;108391;146873;51004A00-
6;18082;108379;146897;51004A00-
16;18082;108441;146790;51004A00-
15;18082;108437;146800;51004A00-
11;18082;108411;146847;51004A00-
1;18082;108325;146966;51004A00-
14;18170;108263;147069;51004A01-
12;18170;108272;147062;51004A01-
5;23019;111132;150624;51004D01-
16;18274;107716;147259;51004A201
45;20848;106638;147552;51004A081
1;18282;107702;146305;51004A101
34;18247;108659;147288;51004A301
7;18239;108712;147276;51004A301
41;18239;108917;147295;51004A301
39;18239;108900;147274;51004A301
37;18239;108887;147257;51004A301
40;23036;113027;148830;51004E00-
72;18275;107900;146156;51004A101
70;18275;107890;146167;51004A101
566;20743;110325;144123;51004J0PN
33;18275;107814;146266;51004A101
32;18275;107737;146291;51004A101
293;18275;108681;145549;51004A101
290;18275;108583;145565;51004A101
16;18234;108742;147101;51004A301
14;18234;108734;147116;51004A301
25;26650;104971;137852;51008A00-
10;26658;105127;137675;51008A00-
2;27709;101830;135745;51008C032
76;28905;103600;132674;51008B00-
43;44987;103703;128248;51009B00-
20;20332;114860;142509;51012A01-
8;18206;108946;147697;51004A323
4;18206;108941;147670;51004A323
4;18213;107453;147290;51004A201
42;20334;113261;141789;51012A02-
36;28905;103650;132932;51008B00-
60;26650;105075;137758;51008A00-
59;26650;105097;137767;51008A00-
21;44718;100114;132934;51009C01-
15;44718;100137;132901;51009C01-
59;35084;105537;158620;51019A001
38;18245;109015;146372;51004A312
5;18211;108108;146789;51004A00-
37;18211;108069;146738;51004A00-
20;18211;108072;146778;51004A00-
15;18211;108094;146776;51004A00-
379;20901;103100;145494;51004R00-
43;18287;108876;144939;51004J0AP
40;18081;108182;146866;51004A00-
31;18081;108162;146919;51004A00-
29;18081;108153;146928;51004A00-
19;18081;108098;146927;51004A00-
73;18264;108882;147115;51004A301
58;18264;108834;147002;51004A301
5;18268;108574;147049;51004A01-
1;18162;107918;147019;51004A201
10;18211;108088;146799;51004A00-
61;27698;101426;135103;51008C011
6;27698;101191;134575;51008C00-
329;27716;101915;138022;51008H091
9;27690;101058;134375;51008C00-
62;27690;100786;134295;51008C00-
54;28884;103298;133457;51008B00-
17;28884;103464;133449;51008B00-
13;18268;108451;147144;51004A01-
3;44895;100241;130384;51009A202
18;21728;105607;139071;51014E012
21;21805;110339;142167;51014A001
6;18144;108261;146769;51004A00-
12;18144;108279;146762;51004A00-
38;18145;107736;145993;51004A101
28;18145;107767;146028;51004A101
1;18201;107929;147051;51004A201
2;18212;108149;146097;51004A101
1;18270;107975;146981;51004A00-
121;18264;108977;147249;51004A301
337;23002;111728;148127;51004E0PP
325;23002;111006;147803;51004A392
21;18264;108729;146922;51004A301
20;18264;108742;146888;51004A301
17;18264;108718;146908;51004A301
57;18217;109030;145602;51004A101
24;22998;114988;149606;51004F00-
7;18080;108222;147033;51004A01-
5;18080;108217;147042;51004A01-
17;18213;107712;147275;51004A201
16;35084;105469;158786;51019A001
34;18241;107829;147499;51004A201
20;18241;107830;147423;51004A201
17;18212;108255;146068;51004A101
100;18584;107282;145794;51004K01-
21;28896;104117;133304;51008B00-
114;28896;104238;132890;51008B09-
12;44733;100108;132624;51009C01-
36;15002;92671;152299;51065J091
4;20320;116365;141450;51012C0PN
213;44895;98144;129781;51009A02-
16;18143;108010;146704;51004A00-
8;18080;108221;146970;51004A00-
6;18080;108217;146978;51004A00-
4;18080;108206;147008;51004A00-
27;28156;98869;135296;51008D00-
264;28156;100044;134441;51008D021
3;20303;114352;142905;51012A001
10;35075;105584;158768;51019A001
62;18121;108753;147373;51004A301
60;18121;108785;147396;51004A301
58;18121;108819;147410;51004A301
56;18121;108848;147386;51004A301
54;18121;108870;147367;51004A301
36;18158;108349;146667;51004A00-
15;15765;97212;151092;51065A001
3;15757;99818;151636;51065C09-
11;21809;109598;138101;51014A10-
188;28885;102123;132934;51008B101
76;27702;101888;135231;51008C032
49;27702;101989;135266;51008C032
17;15765;97215;151048;51065A001
34;14990;92997;152861;51065J00-
35;18158;108371;146667;51004A00-
33;18158;108373;146674;51004A00-
32;18158;108343;146684;51004A00-
1;15697;95568;155534;51065P002
57;27680;101797;135221;51008C011
3;27702;101690;135351;51008C032
29;27702;101846;135305;51008C032
3;18204;108139;147400;51004A040
1;18241;107810;147341;51004A201
3;27685;101305;134421;51008C00-
1;27685;101289;134448;51008C00-
17;44709;99838;132503;51009C00-
12;37602;101365;158352;51017A00-
15;26637;105084;137619;51008A00-
32;37591;101498;158248;51017A00-
11;35079;105900;158825;51019A001
9;18128;107942;147515;51004A201
4;18128;107917;147362;51004A201
2;15881;97005;150986;51065A001
23;27660;100244;134366;51008C02-
60;27680;101711;134771;51008C00-
58;27680;101686;134775;51008C00-
17;20892;103082;145648;51004R00-
2;18128;107928;147378;51004A201
8;18120;108026;146567;51004A00-
7;18120;108036;146548;51004A00-
8;27694;101244;134331;51008C00-
32;27660;100334;134234;51008C02-
10;28123;97614;136839;51008E00-
129;44684;99876;131500;51009C02-
10;18160;108403;146638;51004A01-
33;18163;108813;146879;51004A301
23;18163;108784;146848;51004A301
4;18165;108539;146729;51004A01-
34;18165;108637;146805;51004A01-
22;18197;108159;146678;51004A00-
18;18197;108156;146691;51004A00-
14;18197;108168;146697;51004A00-
1;18197;108198;146741;51004A00-
52;18200;108039;146495;51004A00-
44;18200;108026;146505;51004A00-
35;18171;108489;147089;51004A01-
28;18171;108515;147079;51004A01-
19;18171;108421;147081;51004A01-
6;18175;108324;146801;51004A00-
4;18175;108324;146794;51004A00-
11;18175;108295;146819;51004A00-
6;26644;104919;137910;51008A00-
58;26644;104833;138158;51008A00-
92;27691;102972;138182;51008H10-
6;18232;108364;146622;51004A00-
16;18232;108372;146576;51004A00-
5;18162;107907;147023;51004A201
34;18162;107884;147132;51004A201
10;28158;99261;135322;51008D00-
7;28883;102111;133048;51008B101
47;18200;108056;146509;51004A00-
20;18200;107983;146548;51004A00-
18;18171;108473;147051;51004A01-
55;28872;102185;132304;51008B122
2;18200;107951;146585;51004A00-
44;27690;100859;134355;51008C00-
86;28167;99417;134891;51008D021
1;20316;114731;142108;51012A082
160;27716;102037;135696;51008C032
120;27716;102057;135425;51008C032
24;28876;103372;132326;51008B11-
19;21787;107084;137739;51014D00-
60;20718;109847;145485;51004J00-
40;18116;107665;145367;51004A112
22;18597;107316;145583;51004K01-
22;18158;108334;146714;51004A00-
11;18158;108338;146763;51004A00-
6;18597;107241;145662;51004K01-
53;28872;102182;132322;51008B122
40;28872;102128;132408;51008B122
11;26643;104836;135662;51008A10-
7;18139;108783;146685;51004A301
36;27688;101968;135662;51008C032
30;27688;102008;135660;51008C032
50;28134;100001;134784;51008D112
14;28152;98976;134999;51008D00-
3;44963;104285;129335;51009B10-
5;18179;108133;146577;51004A00-
61;28175;98574;135491;51008D042
56;28175;98640;135496;51008D00-
29;28897;103872;133460;51008B00-
274;20729;109808;145611;51004J00-
19;18272;108101;146498;51004A00-
14;18272;108108;146529;51004A00-
10;18272;108112;146537;51004A00-
9;18273;108028;146968;51004A00-
6;18099;107730;146379;51004A101
19;28156;98830;135303;51008D00-
15;28156;98818;135307;51008D00-
11;15881;96948;151022;51065A001
6;18124;108096;146105;51004A101
11;18124;108085;146146;51004A101
49;18117;108353;146466;51004A00-
37;18117;108256;146477;51004A00-
39;18158;108375;146652;51004A00-
11;18179;108112;146600;51004A00-
424;26637;104337;134410;51008A190
33;26637;105070;137534;51008A00-
30;21803;110425;141961;51014A001
25;21803;110390;141992;51014A001
21;21803;110350;142022;51014A001
14;35080;105451;158949;51019A001
29;27694;101148;134194;51008C00-
260;28156;100015;134479;51008D021
47;44719;100006;132713;51009C01-
21;44719;99855;132645;51009C01-
9;18160;108406;146661;51004A01-
8;18160;108396;146633;51004A01-
7;18160;108397;146654;51004A01-
51;18160;108469;146709;51004A01-
26;18165;108601;146776;51004A01-
2;18165;108513;146706;51004A01-
15;18165;108603;146814;51004A01-
18;27656;100477;139174;51008H00-
1;28120;97986;137241;51008F00-
1;44670;100900;131575;51009C02-
5;44968;104798;128837;51009B10-
16;18112;108151;146788;51004A00-
22;18114;108198;146797;51004A00-
21;18160;108425;146677;51004A00-
23;18092;107721;145972;51004A101
1;18232;108386;146625;51004A01-
47;18162;107841;147171;51004A201
90;27716;102052;135259;51008C032
8;28883;102145;133042;51008B101
13;22820;107908;141299;51014F00-
69;20528;110259;144962;51004H00-
5;14990;92957;152886;51065J00-
10;18098;107999;146592;51004A00-
1;18166;107642;146215;51004A101
4;18293;108505;146934;51004A01-
10;18293;108558;146987;51004A01-
26;27687;102258;135693;51008C032
20;18248;108119;146980;51004A00-
13;18248;108107;146956;51004A00-
3;18250;108421;146806;51004A00-
7;18246;108115;147047;51004A01-
16;18246;108148;147043;51004A00-
4;37559;101527;157112;51017A290
14;18246;108138;147036;51004A00-
9;18248;108111;146949;51004A00-
5;18248;108117;146942;51004A00-
1;21761;105829;139589;51014E012
44;21765;106706;139467;51014C19-
38;21765;106735;139397;51014C19-
19;20530;110946;144966;51004H00-
117;28156;99272;135091;51008D00-
50;21801;110842;142145;51014A001
10;28156;98819;135277;51008D00-
51;28887;104183;133469;51008B00-
23;44970;104667;129361;51009B10-
53;21788;109972;141914;51014A001
8;18122;108213;146894;51004A00-
4;20891;108196;146884;51004A00-
1;28877;103070;131950;51008B11-
11;44667;99718;132691;51009C01-
8;44668;99726;132842;51009C01-
3;21746;110688;141989;51014A001
23;20340;113535;143389;51012A001
9;18111;108298;146620;51004A00-
2;18111;108303;146600;51004A00-
2;28878;103759;133456;51008B00-
81;21744;110135;140488;51014A091
6;18088;108046;146680;51004A00-
20;18088;108018;146594;51004A00-
4;15876;95966;150203;51065E080
13;44719;99825;132604;51009C01-
16;18088;108054;146571;51004A00-
57;28146;98602;135094;51008D031
28;28873;103513;133399;51008B00-
18;20307;113501;143036;51012A001
4;35095;105437;158851;51019A001
13;21744;110135;141679;51014A022
1;21744;110143;141819;51014A022
46;37565;102021;157627;51017A091
6;28145;99009;135168;51008D00-
2;21774;110166;141908;51014A001
17;18158;108350;146738;51004A00-
10;18158;108321;146747;51004A00-
32;21765;106747;139350;51014C19-
4;18084;108145;146649;51004A00-
21;26663;105127;138110;51008A00-
2;15874;97047;150926;51065A001
67;15723;94337;154653;51065P091
6;18272;108129;146550;51004A00-
17;18272;108107;146505;51004A00-
15;44994;103317;128463;51009B00-
162;28156;99431;134899;51008D021
75;44899;100215;130097;51009A202
33;44899;100213;129879;51009A202
4;18089;108195;146775;51004A00-
17;18089;108203;146751;51004A00-
19;18090;108323;146924;51004A00-
2;18210;108188;147009;51004A00-
1;28880;103010;132100;51008B11-
78;18143;107885;146564;51004A00-
72;18143;107896;146576;51004A00-
68;18143;107903;146581;51004A00-
52;18143;107937;146615;51004A00-
48;18143;107942;146624;51004A00-
40;18143;107958;146645;51004A00-
104;44719;100273;132758;51009C01-
22;22815;107807;142816;51014F1PN
4;21810;110855;139623;51014A092
4;18109;108486;146437;51004A01-
29;18109;108514;146459;51004A01-
29;15695;94987;156612;51065N199
217;28156;99686;134754;51008D021
2;18207;108257;146929;51004A00-
1;23049;112764;148735;51004E00-
8;18109;108536;146429;51004A01-
2;28168;99078;135308;51008D00-
15;28168;99165;135348;51008D01-
23;18155;108113;146699;51004A00-
2;18155;108056;146708;51004A00-
18;18155;108111;146648;51004A00-
55;18214;109120;147705;51004A323
53;18214;109147;147703;51004A323
37;44962;104615;129045;51009B10-
75;21750;106271;139886;51014E012
16;37580;101684;158173;51017A00-
14;37580;101664;158175;51017A00-
5;18261;108215;146633;51004A00-
5;27699;102099;135636;51008C032
9;18272;108123;146519;51004A00-
76;44899;100214;130104;51009A202
26;44752;101814;129506;51009A10-
5;20308;113559;143084;51012A001
3;20308;113559;143084;51012A001
18;35077;105875;158424;51019A001
33;18186;108265;146746;51004A00-
17;15042;91994;157939;51065M001
85;26658;105337;137238;51008A00-
238;28885;103163;132139;51008B11-
58;27652;101866;134946;51008C011
44;20892;103043;145805;51004R00-
5;15710;95531;155321;51065P00-
182;18121;108305;147503;51004A040
180;18121;108295;147466;51004A040
6;37602;101413;158348;51017A00-
13;18121;108874;147335;51004A301
119;18121;108439;147364;51004A040
107;18121;108496;147356;51004A040
13;18163;108760;146828;51004A301
32;18165;108629;146799;51004A01-
2;18197;108178;146733;51004A00-
1;28175;98750;135297;51008D00-
91;27704;101749;138988;51008H01-
7;20298;113330;142971;51012A001
2;20298;113338;142918;51012A001
10;37573;101445;158428;51017A00-
41;18171;108511;147103;51004A01-
11;28131;98624;135520;51008D042
89;27704;101719;139007;51008H01-
69;44896;99254;130210;51009A01-
61;44896;99254;130237;51009A01-
11;20312;115574;142235;51012C00-
34;18143;107980;146668;51004A00-
14;18250;108374;146804;51004A00-
4;26652;105093;137735;51008A00-
34;45000;104795;131113;51009B392
3;45000;105848;130511;51009B392
36;23533;113009;144440;51012E0PP
22;21799;110232;141899;51014A001
3;21734;106348;139268;51014E001
5;15719;94075;156271;51065N091
38;18143;107963;146653;51004A00-
35;18143;107958;146606;51004A00-
14;18099;107713;146357;51004A101
2;18102;108492;146686;51004A01-
33;18093;109150;147214;51004A301
31;18093;109140;147228;51004A301
36;18094;108369;147346;51004A040
11;27685;101342;134410;51008C00-
60;28872;102132;132148;51008B122
13;37602;101351;158361;51017A00-
222;26637;104828;136680;51008A090
8;44970;104676;129328;51009B10-
27;37591;101459;158250;51017A00-
13;26648;105851;136705;51008A090
52;27682;102904;138347;51008H10-
37;27682;102313;138731;51008H01-
207;27682;104565;138244;51008H190
44;18153;108004;145538;51004A112
8;28168;99109;135307;51008D00-
