house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
27;32163;218957;157326;64056A30-
7;43278;196080;151975;64034S20-
7;37089;207981;141802;64015E01-
60;34419;216803;150249;64023B00-
29;34412;216561;150457;64023B00-
21;39523;207812;155801;64008B000
21;31743;222835;151189;64025A00-
19;31743;222835;151189;64025A00-
9;37056;204525;145767;64015A10-
22;37056;204437;145670;64015A10-
46;43324;199305;151736;64034A0PA
31;35185;206747;151681;64029A012
1;34431;217286;147919;64023D000
28;36769;222493;157076;64021A000
16;43161;199850;154170;64034B000
1;43161;199932;154079;64034B000
28;43083;202466;152277;64034E00-
6;43069;197853;150317;64034P09-
2;43069;197715;150531;64034P00-
1;43069;197700;150553;64034P00-
39;43067;199980;145729;64034M00-
37;43067;199818;145742;64034M00-
121;43170;201927;150120;64034J00-
35;36778;223916;155691;64021A10-
15;36778;223914;155548;64021A10-
18;35201;206465;151220;64029A00-
2;35190;206747;151245;64029A00-
12;35190;206875;151267;64029A00-
108;43170;201531;150398;64034J00-
105;43170;201517;150463;64034J00-
104;43170;201458;150452;64034J00-
102;43170;201447;150487;64034J00-
10;43170;200720;151000;64034A010
1;43170;200742;151040;64034A010
20;43168;197536;154341;64034S099
15;43125;200897;146845;64034N000
48;43123;199462;151190;64034A02-
38;43123;199544;151191;64034A02-
4;39513;209642;154513;64008A000
2;39513;209651;154521;64008A000
15;39513;209545;154420;64008A000
4;31739;223144;150744;64025A010
62;31726;225186;149875;64025A10-
5;43243;200419;151546;64034A04-
10;43243;200450;151518;64034A04-
10;43239;203376;153043;64034L00-
1;37047;201189;145840;64015G00-
1;39527;209607;154565;64008A000
1;37654;206022;145529;64015C082
11;37661;206433;146236;64015C00-
25;43324;199483;151712;64034A0PA
1;43322;200259;151075;64034A02-
41;34465;216687;150534;64023B00-
35;34465;216726;150532;64023B00-
33;34465;216733;150531;64023B00-
2;34465;217418;150485;64023B09-
12;43065;200333;151215;64034A02-
3;43048;203271;153156;64034L00-
26;43241;200248;151632;64034A00-
23;43241;200227;151709;64034A03-
2;43241;200203;151570;64034A00-
18;43241;200237;151613;64034A00-
168;43241;200395;154731;64034B090
13;39527;209517;154512;64008A000
17;30128;218815;144255;64065A490
53;30128;218595;144113;64065A490
45;30128;218726;144216;64065A490
19;30128;218808;144244;64065A490
3;30128;219183;144124;64065A090
5;37076;204963;147026;64015A00-
44;37075;201953;146355;64015G00-
1;37092;202929;146805;64015H00-
6;31705;222903;150999;64025A00-
2;43060;200099;151521;64034A00-
7;43035;199707;151306;64034A02-
23;43125;201158;147147;64034N000
19;43125;201030;147010;64034N000
37;30128;218705;144270;64065A490
43;30128;218710;144226;64065A490
20;36787;221880;155000;64021A40-
2;36787;221687;155304;64021A40-
476;31726;221444;150213;64025A099
28;43292;200615;154796;64034C099
11;43292;200733;154352;64034C00-
19;43282;196519;153514;64034S099
17;43282;196446;153456;64034S099
16;43282;196384;153457;64034S099
31;30128;218729;144254;64065A490
41;39533;206612;154274;64008B10-
22;37020;205241;146834;64015A00-
1;37020;205168;146592;64015A00-
13;31723;221553;150446;64025A300
29;35206;206400;151571;64029A00-
18;35206;206407;151624;64029A012
1;43280;199777;145662;64034M00-
3;34425;217117;149456;64023A00-
54;43170;201122;150683;64034A010
47;43170;201079;150743;64034A010
42;43170;200983;150783;64034A010
19;43154;202145;150372;64034J00-
12;43152;200362;154014;64034B000
11;36648;207248;150349;64029F00-
1;36648;207421;150415;64029F00-
10;36450;207979;151279;64029D00-
10;36788;223566;154470;64021A300
6;43326;200012;151224;64034A052
1;43261;200098;151224;64034A052
1;43255;200003;151602;64034A00-
27;31706;222048;150769;64025A300
5;43276;201312;149873;64034J00-
2;43251;200610;151421;64034A04-
11;37102;201673;145761;64015G00-
29;37021;203495;145147;64015F00-
25;37023;201144;145289;64015G00-
16;43170;200750;150977;64034A010
73;36003;208799;149836;64029E00-
70;36003;208795;149877;64029E00-
6;43193;203512;154367;64034D00-
2;37144;207522;143324;64015D10-
18;37144;207468;143187;64015D10-
5;43239;203378;153140;64034L00-
12;35184;205691;150647;64029G00-
4;43086;197577;151124;64034P00-
11;37121;201694;145417;64015G00-
2;37120;207088;144350;64015D00-
11;43057;203710;149690;64034H000
91;31706;221700;150360;64025A300
3;31738;222803;151187;64025A00-
8;43326;199987;151199;64034A052
7;37032;205551;147666;64015A09-
2;37032;204842;148109;64015A09-
15;31746;222915;151121;64025A00-
1;43259;200039;150907;64034A052
9;43255;199936;151522;64034A00-
7;43255;199954;151551;64034A00-
4;43255;199924;151588;64034A03-
1;43221;205191;151597;64034F00-
4;43211;202394;152404;64034E00-
28;43184;195144;152548;64034S099
12;34461;219877;149350;64023C000
2;35170;209122;152146;64029C00-
10;43331;194900;147943;64034R09-
1;43331;194866;148573;64034R00-
